行政区,楼名称及栋号,三级转移登记时间
南山,荟芳园宝桂阁C栋,2016/3/9
南山,水湾小区5栋,2016/3/9
南山,碧涛苑别墅26栋,2016/3/9
南山,西丽湖渡假村职工住宅3栋,2016/3/9
南山,康乐大厦金海阁,2016/3/9
南山,桃源村39栋,2016/3/9
南山,科技园58区住宅楼3栋,2016/3/9
南山,金海燕花园4栋,2016/3/9
南山,后海名苑居（北座）,2016/3/9
南山,艺华花园2栋,2016/3/9
南山,艺华花园3栋,2016/3/9
南山,东方美地苑第三栋,2016/3/9
南山,万象新园倚天阁（A栋）,2016/3/9
南山,万象新园临风阁（B栋）,2016/3/9
南山,金麒麟花园E栋,2016/3/9
南山,万象新园（D栋）,2016/3/9
南山,美庐锦园D栋,2016/3/9
南山,豪方现代豪园3栋,2016/3/9
南山,西海湾花园单身公寓,2016/3/9
南山,深圳湾锦缎之滨第2栋,2016/3/9
南山,金晖大厦B区,2016/3/9
南山,云海天城世家,2016/3/9
南山,麒麟花园A区28栋,2016/3/9
南山,桃源村86栋,2016/3/9
南山,南油福临苑,2016/3/9
南山,阳光棕榈园（三期）30栋,2016/3/9
南山,阳光棕榈园（三期）32栋,2016/3/9
南山,现代城华庭1栋,2016/3/9
南山,现代城华庭5栋,2016/3/9
南山,西海明珠花园A座,2016/3/9
南山,南油生活B区12栋,2016/3/9
宝安,二十四区商住楼K栋,2016/3/9
宝安,名城花园A栋,2016/3/9
宝安,碧涛阁,2016/3/9
宝安,宝河大厦一栋,2016/3/9
宝安,住宅二栋,2016/3/9
宝安,福中福商业城（二期）D6栋,2016/3/9
宝安,金侨花园3栋,2016/3/9
宝安,嘉华花园东区(2)A栋,2016/3/9
宝安,石鸿花园D栋,2016/3/9
宝安,银泉花园8栋,2016/3/9
宝安,富盈门花园D栋,2016/3/9
宝安,宝城花园乙栋,2016/3/9
宝安,美丽365第A2栋,2016/3/9
宝安,美丽365第B2栋,2016/3/9
宝安,丽景城10栋,2016/3/9
宝安,锦绣清华园四区13栋,2016/3/9
宝安,金叶茗苑1栋,2016/3/9
宝安,锦绣江南C1栋,2016/3/9
宝安,冠城世家3栋,2016/3/9
宝安,桃源居三区Ⅲ栋,2016/3/9
宝安,富通蟠龙居C栋,2016/3/9
宝安,金达花园7栋,2016/3/9
宝安,锦绣江南5栋,2016/3/9
宝安,综合楼1栋,2016/3/9
宝安,碧海名园B栋,2016/3/9
宝安,日出印象花园12栋,2016/3/9
宝安,鸿景园2栋,2016/3/9
宝安,白金酒店公寓1栋,2016/3/9
宝安,碧海名园C栋,2016/3/9
宝安,宏发*雍景城C栋,2016/3/9
宝安,宏发*雍景城C栋,2016/3/9
宝安,豪业华庭A栋,2016/3/9
宝安,深业*新岸线2栋,2016/3/9
宝安,幸福海岸2栋,2016/3/9
宝安,兴华花园7栋,2016/3/9
宝安,皓月花园9栋,2016/3/9
宝安,香缤广场1栋,2016/3/9
宝安,世纪春城（6号地块）1栋,2016/3/9
宝安,御景湾花园1栋,2016/3/9
宝安,桃源盛景园2栋,2016/3/9
宝安,青年城邦园2栋,2016/3/9
宝安,青年城邦园3栋,2016/3/9
宝安,锦绣江南Ⅱ栋,2016/3/9
宝安,圣淘沙骏园8栋,2016/3/9
宝安,中航格澜阳光花园3栋,2016/3/9
宝安,金地梅陇镇花园一期2栋,2016/3/9
宝安,高发西岸花园1栋,2016/3/9
宝安,七里香榭花园8栋,2016/3/9
宝安,菁英趣庭1栋,2016/3/9
宝安,深业*新岸线11栋,2016/3/9
宝安,春华四季园16栋,2016/3/9
宝安,春华四季园20栋,2016/3/9
宝安,春华四季园29栋,2016/3/9
宝安,春华四季园41栋,2016/3/9
宝安,东华明珠园2栋,2016/3/9
宝安,桃源盛世园1#-6#楼,2016/3/9
宝安,宝安海滨广场(三期)1栋,2016/3/9
宝安,可乐园A栋,2016/3/9
宝安,碧水龙庭6栋,2016/3/9
宝安,阳光海湾花园3栋,2016/3/9
宝安,碧海富通城6栋,2016/3/9
宝安,碧海富通城8栋,2016/3/9
宝安,碧海富通城8栋,2016/3/9
宝安,碧水龙庭1栋,2016/3/9
宝安,熙龙湾花园（N23区）6栋,2016/3/9
宝安,熙龙湾花园（N23区）8栋,2016/3/9
宝安,碧海富通城9栋,2016/3/9
宝安,香缇湾花园2栋,2016/3/9
宝安,桃源盛景园21栋,2016/3/9
宝安,湾上六座花园1栋,2016/3/9
宝安,湾上六座花园5栋,2016/3/9
宝安,兴达华府1栋,2016/3/9
宝安,凤凰雅居1栋,2016/3/9
宝安,碧海富通城15栋,2016/3/9
龙岗,龙珠花园明珠苑3栋,2016/3/9
龙岗,德兴花园德福苑2栋,2016/3/9
龙岗,深圳名城国际广场,2016/3/9
龙岗,又一村花园D栋,2016/3/9
龙岗,天健花园15栋,2016/3/9
罗湖,东道苑46栋,2016/3/9
龙岗,德兴城3栋,2016/3/9
龙岗,康乐花园康馨居A2栋,2016/3/9
龙岗,四季花城紫荆苑9栋,2016/3/9
龙岗,东方半岛花园B区5栋,2016/3/9
龙岗,中海怡翠山庄29栋,2016/3/9
龙岗,中海怡翠山庄36栋,2016/3/9
龙岗,榭丽花园Z6栋,2016/3/9
龙岗,东方半岛花园B区13栋,2016/3/9
龙岗,东方半岛花园B区13栋,2016/3/9
龙岗,灏景明苑,2016/3/9
龙岗,东都花园一区3栋,2016/3/9
龙岗,怡乐花园3栋,2016/3/9
龙岗,四季花城荷花苑2栋,2016/3/9
龙岗,中兆花园7栋(景庭轩),2016/3/9
龙岗,中海怡翠山庄42栋,2016/3/9
龙岗,隆盛花园Z1、Z2、Z3栋,2016/3/9
龙岗,榭丽花园7栋,2016/3/9
龙岗,茵悦之生花园3栋,2016/3/9
龙岗,四季花城二区望月楼9栋,2016/3/9
龙岗,四季花城二区芸香苑3栋,2016/3/9
龙岗,桂芳园五期18栋(峰顶居),2016/3/9
龙岗,九州家园1栋,2016/3/9
龙岗,平湖满庭芳6栋,2016/3/9
龙岗,楚丰广场2栋,2016/3/9
龙岗,雅景苑二期4栋,2016/3/9
龙岗,水晶之城三期31栋,2016/3/9
龙岗,信义假日名城锦绣园A栋,2016/3/9
龙岗,中城康桥花园二期29栋,2016/3/9
龙岗,万科城(一期)C区1号楼,2016/3/9
龙岗,布吉中心花园,2016/3/9
龙岗,振业城1E16栋,2016/3/9
龙岗,信和爱琴居,2016/3/9
龙岗,振业城1F6栋,2016/3/9
龙岗,日辉台花园1栋,2016/3/9
龙岗,第五园M7栋,2016/3/9
龙岗,桂芳园(八期)31号楼,2016/3/9
龙岗,桂芳园(八期)32号楼,2016/3/9
龙岗,腾昌花园1栋,2016/3/9
龙岗,怡康家园A栋,2016/3/9
龙岗,翠枫豪园二期8号楼,2016/3/9
龙岗,左庭右院（北区）4号楼,2016/3/9
龙岗,锦绣东方花园意府,2016/3/9
龙岗,月朗苑1栋,2016/3/9
龙岗,慢城3号楼,2016/3/9
龙岗,信义锦绣花园1号楼,2016/3/9
龙岗,劲嘉.龙园印象名苑商住楼,2016/3/9
龙岗,翡翠星光园,2016/3/9
龙岗,榭丽花园三期,2016/3/9
龙岗,阳光花园18栋,2016/3/9
龙岗,悦城花园(二期)14号楼,2016/3/9
龙岗,阳光第五季花园2栋,2016/3/9
龙岗,京南华庭,2016/3/9
龙岗,锦龙名苑4号楼,2016/3/9
龙岗,华浩源四期1栋,2016/3/9
龙岗,深业东城上邸1栋,2016/3/9
龙岗,茗萃园二期9号楼,2016/3/9
龙岗,茗萃园二期7号楼,2016/3/9
龙岗,依山郡花园（三期）29栋,2016/3/9
龙岗,海语山林花园9号楼,2016/3/9
龙岗,鸿润豪苑,2016/3/9
龙岗,振业峦山谷花园（一期）1栋,2016/3/9
盐田,沙头角碧海苑,2016/3/9
盐田,蓝田壹站华苑,2016/3/9
盐田,新世界倚山花园住宅A7栋,2016/3/9
盐田,新世界倚山花园住宅B3栋,2016/3/9
盐田,万科东海岸社区齐山居115号,2016/3/9
龙岗,水岸明珠3号楼（利华阁）,2016/3/9
罗湖,一品东门雅园北楼,2016/3/9
福田,韵动家园B座,2016/3/9
南山,嘉南美地,2016/3/9
罗湖,仙桐合正锦园7栋,2016/3/9
罗湖,巨邦总公司住宅楼10栋,2016/3/9
罗湖,城市东座公寓,2016/3/9
罗湖,置地逸轩A塔楼,2016/3/9
福田,港中旅花园24栋,2016/3/9
南山,信和自由广场2栋,2016/3/9
南山,信和自由广场2栋,2016/3/9
南山,半岛城邦花园一期8栋,2016/3/9
南山,海韵嘉园韵海苑1栋,2016/3/9
南山,米兰第二季公寓,2016/3/9
南山,南油南海大厦,2016/3/9
福田,香雅园C栋,2016/3/9
罗湖,新时速嘉园4栋,2016/3/9
罗湖,越港商业中心,2016/3/9
罗湖,蓝馨苑,2016/3/9
盐田,湖心岛公寓6栋,2016/3/9
盐田,优品艺墅雅居A栋,2016/3/9
罗湖,双城世纪大厦,2016/3/9
南山,名家富居5栋,2016/3/9
南山,南海玫瑰花园（三期）4号楼,2016/3/9
福田,加福广场B座,2016/3/9
福田,帝港海湾豪园-城市3米6公寓,2016/3/9
福田,帝港海湾豪园-城市3米6公寓,2016/3/9
罗湖,合正锦湖逸园2座,2016/3/9
福田,中城天邑花园1座,2016/3/9
盐田,花样年花港家园,2016/3/9
南山,诺德假日花园5号楼,2016/3/9
南山,诺德假日花园9号楼,2016/3/9
南山,诺德假日花园7号楼,2016/3/9
南山,诺德假日花园8号楼,2016/3/9
南山,诺德假日花园8号楼,2016/3/9
南山,鼎太风华社区六期12座,2016/3/9
南山,桃源村三期3栋,2016/3/9
宝安,中粮澜山花园6-8#楼,2016/3/9
龙岗,第五园八期9栋,2016/3/9
龙岗,瑞华园3栋,2016/3/9
宝安,金地上塘道花园7栋,2016/3/9
龙岗,盛龙花园二期11号楼,2016/3/9
龙岗,大山地花园41栋,2016/3/9
龙岗,大山地花园41栋,2016/3/9
南山,太古城花园（南区）,2016/3/9
南山,太古城花园（南区）,2016/3/9
龙岗,第五园(四期)2号楼,2016/3/9
宝安,宝田雅苑,2016/3/9
宝安,宝田雅苑,2016/3/9
福田,御河堤花园,2016/3/9
龙岗,摩尔城1-3栋住宅、商业、配套及商业性办公,2016/3/9
龙岗,御峰园一期A区A7栋,2016/3/9
龙岗,润筑园,2016/3/9
南山,德意名居（一期）1栋,2016/3/9
宝安,畔山御景花园4栋,2016/3/9
宝安,畔山御景花园6栋,2016/3/9
南山,中海阳光玫瑰园7栋,2016/3/9
罗湖,深圳市人民医院住宅楼2栋,2016/3/9
罗湖,布心阳光明居丙栋,2016/3/9
南山,君汇新天花园2栋,2016/3/9
福田,皇御苑C区B地块21栋,2016/3/9
宝安,花乡家园,2016/3/9
南山,纯水岸（九期）1栋,2016/3/9
福田,龙轩豪庭,2016/3/9
龙岗,中海康城花园（二期）27栋,2016/3/9
龙岗,中海康城花园D区9栋,2016/3/9
龙岗,中海康城花园D区14栋,2016/3/9
龙岗,海轩广场1-3座,2016/3/9
宝安,黄金大厦1栋,2016/3/9
宝安,黄金大厦1栋,2016/3/9
龙岗,东方沁园二期3栋,2016/3/9
龙岗,大都汇大厦,2016/3/9
南山,官龙名苑,2016/3/9
宝安,魅力时代花园1栋,2016/3/9
福田,桐林公寓,2016/3/9
盐田,海川阁,2016/3/9
宝安,招商果岭花园5栋,2016/3/9
南山,阳光里雅居,2016/3/9
南山,海境界家园一期3栋,2016/3/9
宝安,公馆一八六六花园（北区）,2016/3/9
宝安,湾美花园9#楼,2016/3/9
福田,锦庐花园1栋,2016/3/9
福田,锦庐花园1栋,2016/3/9
福田,锦庐花园1栋,2016/3/9
福田,锦庐花园2栋,2016/3/9
福田,锦庐花园2栋,2016/3/9
盐田,泊郡雅苑,2016/3/9
龙岗,信义御城豪园8栋,2016/3/9
龙岗,满京华喜悦里华庭一期,2016/3/9
龙岗,满京华喜悦里华庭一期,2016/3/9
宝安,锦绣御园（三期）7栋,2016/3/9
宝安,锦绣御园（三期）7栋,2016/3/9
南山,红树别院1号楼,2016/3/9
南山,栖游家园5号楼,2016/3/9
南山,鲸山花园九期22号楼,2016/3/9
龙岗,承翰陶源花园1栋,2016/3/9
龙岗,承翰陶源花园2栋,2016/3/9
龙岗,全盛御景湾花园,2016/3/9
龙岗,全盛御景湾花园,2016/3/9
龙岗,悦澜山花园,2016/3/9
龙岗,熙璟城豪苑1栋,2016/3/9
龙岗,金地名峰花园3栋,2016/3/9
龙岗,振业峦山谷花园二期6栋,2016/3/9
宝安,龙泽榕园B栋,2016/3/9
龙岗,满京华喜悦里华庭二期,2016/3/9
盐田,梧桐翡翠花园,2016/3/9
宝安,懿花园C6栋,2016/3/9
罗湖,友谊大厦5栋,2016/3/10
罗湖,友谊大厦6栋,2016/3/10
罗湖,布心花园7栋,2016/3/10
罗湖,金城大厦1座,2016/3/10
罗湖,轻工业品进出口公司住宅楼15栋,2016/3/10
罗湖,德兴大厦2栋,2016/3/10
罗湖,宝安外贸宿舍38栋,2016/3/10
罗湖,黄贝岭华侨新村一栋,2016/3/10
罗湖,D小区单身宿舍6栋,2016/3/10
罗湖,庐山花园秀峰阁,2016/3/10
罗湖,翠竹苑17栋,2016/3/10
罗湖,洪湖花园C栋,2016/3/10
罗湖,翠竹苑翠菊楼,2016/3/10
罗湖,百仕达花园中海苑12栋,2016/3/10
罗湖,长富花园1栋,2016/3/10
罗湖,金溪大厦5单元,2016/3/10
罗湖,鸿基东港大厦(东港中心座),2016/3/10
罗湖,向贵楼,2016/3/10
罗湖,电影大厦1栋,2016/3/10
罗湖,雅仕居1栋（风信子）,2016/3/10
罗湖,汇鑫花园汇丰阁,2016/3/10
罗湖,鹿鸣园紫桑庭,2016/3/10
罗湖,金源大厦,2016/3/10
罗湖,聚龙大厦A栋,2016/3/10
罗湖,新港鸿花园14栋,2016/3/10
罗湖,海珑华苑海天阁,2016/3/10
罗湖,聚福花园C栋,2016/3/10
罗湖,云景豪园雅景阁,2016/3/10
罗湖,鹿茵翠地2栋,2016/3/10
罗湖,梧桐山新居二期6栋,2016/3/10
罗湖,银座公寓,2016/3/10
罗湖,旺业豪苑旺业阁,2016/3/10
罗湖,旺业豪苑金业阁,2016/3/10
罗湖,南方证券大厦C栋,2016/3/10
罗湖,百仕达8号2栋,2016/3/10
罗湖,金城华庭9栋,2016/3/10
罗湖,翡翠园山湖居C栋,2016/3/10
罗湖,冠懋金色都汇金好阁,2016/3/10
罗湖,冠懋金色都汇金来阁,2016/3/10
罗湖,缤纷时代家园A栋,2016/3/10
罗湖,虹桥星座大厦A座,2016/3/10
罗湖,怡泰大厦B座,2016/3/10
罗湖,旭飞华达园二期,2016/3/10
罗湖,旭飞华达园二期,2016/3/10
罗湖,城市天地广场C座,2016/3/10
罗湖,金色年华家园1座,2016/3/10
罗湖,金色年华家园2座,2016/3/10
福田,众孚新村2栋,2016/3/10
福田,皇城广场皇溪苑,2016/3/10
福田,益田村24栋,2016/3/10
福田,东海花园5栋,2016/3/10
福田,安通花园3栋,2016/3/10
福田,凯伦花园4栋,2016/3/10
福田,旭飞花园A1栋,2016/3/10
福田,鹏益花园1栋,2016/3/10
福田,锦文阁,2016/3/10
福田,汇龙花园13栋,2016/3/10
福田,锦林新居16栋,2016/3/10
福田,福岗园,2016/3/10
福田,黄埔雅苑翠悠园3A-6栋,2016/3/10
福田,温馨家园2号楼,2016/3/10
福田,皇御苑A区1-4栋,2016/3/10
福田,皇御苑A区5-6栋,2016/3/10
福田,枫丹雅苑,2016/3/10
福田,华富大厦,2016/3/10
福田,福田中港城新银阁,2016/3/10
福田,鸿景湾名苑,2016/3/10
福田,建鑫苑B栋,2016/3/10
福田,建鑫苑B栋,2016/3/10
福田,金地海景花园E区36栋,2016/3/10
福田,汇港名苑,2016/3/10
福田,港田华园B座,2016/3/10
福田,海康大厦,2016/3/10
福田,蓝湾半岛社区G栋,2016/3/10
福田,裕康时尚名居A栋,2016/3/10
福田,特皓苑3栋,2016/3/10
福田,玮鹏花园5号楼,2016/3/10
福田,玮鹏花园6号楼,2016/3/10
福田,皇御苑B区7栋,2016/3/10
福田,皇御苑B区15栋,2016/3/10
福田,金港豪庭A座,2016/3/10
福田,星河国际花园C1座,2016/3/10
福田,金色假日名苑,2016/3/10
福田,金怡华庭3栋,2016/3/10
福田,盛世家园（二期）丙栋5号楼,2016/3/10
福田,彩田村4栋,2016/3/10
福田,越众越海家园1栋,2016/3/10
福田,名科馨阁,2016/3/10
福田,翰岭花园15栋,2016/3/10
南山,花果山大厦1栋,2016/3/10
南山,半岛花园B区1栋,2016/3/10
南山,桃苑单身公寓,2016/3/10
南山,愉康大厦,2016/3/10
南山,荔园大厦甲栋,2016/3/10
南山,龙电南园住宅1栋,2016/3/10
南山,世纪广场,2016/3/10
南山,爱榕园住宅楼28栋,2016/3/10
南山,惠中名苑C栋（古风庭）,2016/3/10
南山,南海台大厦,2016/3/10
南山,后海名苑居（北座）,2016/3/10
南山,天海花园6栋,2016/3/10
南山,创世纪滨海花园2座,2016/3/10
南山,仓前锦福苑03栋,2016/3/10
南山,汇宾广场汇锦阁,2016/3/10
南山,东方美地苑第二栋,2016/3/10
南山,万象新园倚天阁（A栋）,2016/3/10
南山,碧海天家园5栋,2016/3/10
南山,深丽苑阁,2016/3/10
南山,阳光海景豪苑A座,2016/3/10
南山,创世纪滨海花园10座,2016/3/10
南山,阳光棕榈园5栋,2016/3/10
南山,南粤明珠,2016/3/10
南山,西海湾花园B区,2016/3/10
南山,西海湾花园B区,2016/3/10
南山,向南西海花园A、B栋,2016/3/10
南山,侨苑2-3栋,2016/3/10
南山,鼎太风华社区A栋,2016/3/10
南山,现代城梦想家园,2016/3/10
南山,现代城梦想家园,2016/3/10
南山,阳光棕榈园25栋,2016/3/10
南山,前海花园23、24栋,2016/3/10
南山,金海岸大厦,2016/3/10
南山,如意家园1-2栋,2016/3/10
南山,心语雅园,2016/3/10
南山,时代骄子大厦,2016/3/10
南山,云海天城世家,2016/3/10
南山,云海天城世家,2016/3/10
南山,中润大厦,2016/3/10
南山,天骄华庭2、3、4号楼,2016/3/10
南山,阳光棕榈园（三期）31栋,2016/3/10
南山,新一代大厦,2016/3/10
南山,现代城华庭5栋,2016/3/10
南山,城市印象家园1栋,2016/3/10
南山,英达.钰龙园A栋,2016/3/10
南山,海阔天空雅居B栋,2016/3/10
南山,星海名城三期T4栋,2016/3/10
南山,中爱花园公寓,2016/3/10
南山,海湾广场丰盛阁,2016/3/10
宝安,福永花苑A栋,2016/3/10
宝安,丰润花园D5栋,2016/3/10
宝安,双龙花园龙银楼,2016/3/10
宝安,宝河大厦一栋,2016/3/10
宝安,滢水山庄一期2栋,2016/3/10
宝安,中商花园A栋,2016/3/10
宝安,弘雅花园三期雅豪轩B栋,2016/3/10
宝安,雅仕阁一栋,2016/3/10
宝安,福华大厦一栋,2016/3/10
宝安,滢水山庄三期16栋,2016/3/10
宝安,福侨花园9栋,2016/3/10
宝安,新城花园第三栋,2016/3/10
宝安,观澜豪园B栋,2016/3/10
宝安,宝华花园C栋,2016/3/10
宝安,新安湖花园新文阁,2016/3/10
宝安,泰华豪园第3B栋,2016/3/10
宝安,东乐花园第七栋,2016/3/10
宝安,富通蟠龙居A栋,2016/3/10
宝安,嘉逸花园3栋,2016/3/10
宝安,海湾明珠花园一期5栋,2016/3/10
宝安,桃源居三区Ⅰ栋,2016/3/10
宝安,桃源居三区Ⅰ栋,2016/3/10
宝安,桃源居三区Ⅲ栋,2016/3/10
宝安,理想居1栋,2016/3/10
宝安,理想居1栋,2016/3/10
宝安,美丽365E1栋,2016/3/10
宝安,富通天骏花园A栋,2016/3/10
宝安,冠城世家6栋,2016/3/10
宝安,美丽365G栋,2016/3/10
宝安,金汇名园1栋,2016/3/10
宝安,富通*好旺角C栋,2016/3/10
宝安,苹果园1栋,2016/3/10
宝安,苹果园1栋,2016/3/10
宝安,苹果园1栋,2016/3/10
宝安,锦绣江南1栋,2016/3/10
宝安,锦绣江南7栋,2016/3/10
宝安,鸿昌花园1栋,2016/3/10
宝安,桃源居12区13栋,2016/3/10
宝安,桃源居12区13栋,2016/3/10
宝安,创业二村16栋,2016/3/10
宝安,鸿景园5栋,2016/3/10
宝安,白金酒店公寓1栋,2016/3/10
宝安,都市翠海华苑1栋,2016/3/10
宝安,碧海名园C栋,2016/3/10
宝安,碧海名园C栋,2016/3/10
宝安,书香门第名苑15栋,2016/3/10
宝安,富源*滨海春城1栋,2016/3/10
宝安,世纪春城（7号地块）1栋,2016/3/10
宝安,鸿隆广场1栋,2016/3/10
宝安,春华四季园14栋,2016/3/10
宝安,圣淘沙骏园1栋,2016/3/10
宝安,城市明珠花园13栋,2016/3/10
宝安,白金假日公寓1栋,2016/3/10
宝安,白金假日公寓1栋,2016/3/10
宝安,七里香榭花园9栋,2016/3/10
宝安,深业*新岸线11栋,2016/3/10
宝安,香缇雅苑1＃楼,2016/3/10
宝安,西城丰和家园1栋,2016/3/10
宝安,碧海富通城3栋,2016/3/10
宝安,碧海富通城5栋,2016/3/10
宝安,金地梅陇镇花园10栋,2016/3/10
宝安,东华明珠园1栋,2016/3/10
宝安,碧水龙庭3栋,2016/3/10
宝安,碧水龙庭4栋,2016/3/10
宝安,碧水龙庭4栋,2016/3/10
宝安,碧海富通城6栋,2016/3/10
宝安,碧海富通城8栋,2016/3/10
宝安,深业*新岸线18栋,2016/3/10
宝安,世纪春城四期6#楼,2016/3/10
宝安,金海华府1栋,2016/3/10
宝安,金海华府1栋,2016/3/10
宝安,金泓凯旋城11栋,2016/3/10
宝安,香缇湾花园1栋,2016/3/10
宝安,阳光海湾花园31栋,2016/3/10
宝安,兴达华府1栋,2016/3/10
宝安,兴达华府1栋,2016/3/10
宝安,凤凰雅居1栋,2016/3/10
宝安,凤凰雅居1栋,2016/3/10
宝安,中海西岸华府（南区）4栋,2016/3/10
宝安,碧海富通城14栋,2016/3/10
龙岗,横岗联建楼,2016/3/10
龙岗,盛龙花园2栋,2016/3/10
龙岗,深圳名城国际广场,2016/3/10
龙岗,龙泉别墅,2016/3/10
龙岗,国展苑四号楼（国盛台）,2016/3/10
龙岗,龙珠花园明珠苑10栋,2016/3/10
龙岗,龙珠花园龙威阁,2016/3/10
龙岗,德兴城16栋,2016/3/10
罗湖,翡翠园1栋,2016/3/10
龙岗,荣超花园22栋,2016/3/10
龙岗,荣超花园22栋,2016/3/10
龙岗,荣超花园22栋,2016/3/10
龙岗,荣超花园22栋,2016/3/10
龙岗,和通花园5栋,2016/3/10
龙岗,东方半岛花园B区13栋,2016/3/10
龙岗,桂芳园2栋(莲花阁),2016/3/10
龙岗,城龙花园9栋,2016/3/10
龙岗,鸿基花园西区3号楼,2016/3/10
龙岗,园景花园1栋,2016/3/10
龙岗,和兴花园2栋,2016/3/10
龙岗,隆盛花园Z12栋,2016/3/10
龙岗,中兆花园6栋(美庭轩),2016/3/10
龙岗,新亚洲花园新仁苑E2栋,2016/3/10
龙岗,新亚洲花园新礼苑A4栋,2016/3/10
龙岗,桂芳园14栋(冬青阁),2016/3/10
龙岗,中海怡翠山庄49栋,2016/3/10
龙岗,四季花城蔷薇苑2A栋,2016/3/10
龙岗,国展苑6号楼(国泰台),2016/3/10
龙岗,桂芳园15栋(丹桂阁),2016/3/10
龙岗,华昱花园6栋,2016/3/10
龙岗,桂芳园五期17栋(绿茵居),2016/3/10
龙岗,横岗城市中心花园8栋,2016/3/10
龙岗,百合星城A-C栋,2016/3/10
龙岗,吉祥来花园1栋,2016/3/10
龙岗,国展苑1号楼,2016/3/10
龙岗,丽廷豪苑,2016/3/10
龙岗,桂芳园六期25栋,2016/3/10
龙岗,桂芳园六期24栋,2016/3/10
龙岗,水晶之城商业C段,2016/3/10
龙岗,信义假日名城锦绣园B栋,2016/3/10
龙岗,茵悦之生花园二期9栋,2016/3/10
龙岗,理想家园14栋,2016/3/10
龙岗,天健花园三期7、8号楼,2016/3/10
龙岗,欧意轩花园D栋,2016/3/10
龙岗,锦城星苑2栋,2016/3/10
龙岗,锦城星苑3栋,2016/3/10
龙岗,可园三期9号楼,2016/3/10
龙岗,第五园M4栋,2016/3/10
龙岗,英郡年华花园3栋,2016/3/10
龙岗,英郡年华花园4栋,2016/3/10
龙岗,桂芳园(八期)33号楼,2016/3/10
龙岗,17英里花园（二期A、B栋）,2016/3/10
龙岗,风临四季花园7号楼,2016/3/10
龙岗,金桔苑4栋,2016/3/10
龙岗,可园(四期)13号楼,2016/3/10
龙岗,月朗苑2栋,2016/3/10
龙岗,月朗苑5栋,2016/3/10
龙岗,茵悦之生花园三期10号楼,2016/3/10
龙岗,信义锦绣花园1号楼,2016/3/10
龙岗,翡翠星光园,2016/3/10
龙岗,水岸新都20号楼,2016/3/10
龙岗,可园(六期)16号楼,2016/3/10
龙岗,可园(六期)16号楼,2016/3/10
龙岗,海逸雅居4号楼,2016/3/10
龙岗,紫郡32号楼,2016/3/10
龙岗,慢城二期31号B型楼,2016/3/10
龙岗,溢芳园,2016/3/10
龙岗,悦城花园(二期)18号楼,2016/3/10
龙岗,悦城花园(二期)19号楼,2016/3/10
龙岗,英郡年华花园二期5栋,2016/3/10
龙岗,康达尔蝴蝶堡1栋,2016/3/10
龙岗,第五园（二期）H1号楼,2016/3/10
龙岗,旭景佳园（二期）7栋,2016/3/10
龙岗,万科城四期M区50号楼,2016/3/10
龙岗,第五园八期4栋,2016/3/10
龙岗,依山郡花园（三期）27栋,2016/3/10
龙岗,振业峦山谷花园(一期)4一6栋,2016/3/10
盐田,沙头角东部阳光F栋,2016/3/10
盐田,碧海蓝天明苑碧海阁,2016/3/10
盐田,鹏湾花园第12栋,2016/3/10
南山,南海玫瑰花园（二期）34栋,2016/3/10
福田,花好园B-2座,2016/3/10
福田,绿洲丰和家园绿景阁,2016/3/10
福田,绿洲丰和家园绿景阁,2016/3/10
福田,时尚新天地名苑主楼,2016/3/10
罗湖,东门天地大厦B座,2016/3/10
罗湖,洪湖东岸家园4栋,2016/3/10
福田,御景华城花园1栋A座,2016/3/10
福田,御景华城花园6栋,2016/3/10
福田,城市主场公寓A座,2016/3/10
罗湖,嘉宝田花园(二期)宝富阁(J),2016/3/10
罗湖,银晖名居住宅,2016/3/10
南山,星海名城五期4单元,2016/3/10
南山,星海名城五期2单元,2016/3/10
南山,红树西岸花园2栋,2016/3/10
南山,友邻公寓A栋,2016/3/10
南山,缤纷年华家园A座,2016/3/10
罗湖,泊林花园3栋,2016/3/10
南山,半岛城邦花园一期6栋,2016/3/10
南山,海韵嘉园韵泓苑3栋,2016/3/10
南山,后海花半里雅居3号楼,2016/3/10
罗湖,金祥都市花园金瑞苑4栋,2016/3/10
南山,华联城市山林花园一期1栋,2016/3/10
福田,美晨苑美富阁,2016/3/10
福田,南光名仕苑,2016/3/10
福田,帝涛豪园,2016/3/10
福田,骏皇名居,2016/3/10
福田,骏皇名居,2016/3/10
福田,丽港湾-丽华阁,2016/3/10
福田,庆福园,2016/3/10
福田,帝港海湾豪园CD栋,2016/3/10
罗湖,鸿景翠峰花园3栋,2016/3/10
福田,高发城驰苑1栋,2016/3/10
福田,葵花公寓,2016/3/10
福田,葵花公寓,2016/3/10
南山,澳城花园D栋,2016/3/10
盐田,东部山海家园5号楼,2016/3/10
罗湖,金祥佳园,2016/3/10
南山,诺德假日花园2号楼,2016/3/10
南山,南光城市花园1栋,2016/3/10
南山,鼎太风华社区六期13座,2016/3/10
南山,鼎太风华社区六期13座,2016/3/10
盐田,盛世名门家园C座,2016/3/10
南山,雷圳碧榕湾海景花园4栋,2016/3/10
福田,四季山水花园1栋,2016/3/10
罗湖,华隆园,2016/3/10
南山,鼎太风华社区七期23、24座,2016/3/10
宝安,中粮澜山花园26#楼,2016/3/10
宝安,金地梅陇镇花园19栋,2016/3/10
