行政区,楼名称及栋号,三级转移登记时间
福田,凯旋豪庭B栋,2016/5/6
福田,祥云天都世纪大厦,2016/5/6
福田,自由港湾公寓C栋,2016/5/6
罗湖,乐华楼,2016/5/6
罗湖,南塘商业广场C区,2016/5/6
南山,中信红树湾花城19栋,2016/5/6
福田,半山御景华庭4栋,2016/5/6
罗湖,汇泰大厦B栋,2016/5/6
福田,皇御苑C区A地块17栋,2016/5/6
罗湖,百仕达东郡广场2号楼,2016/5/6
盐田,中海半山溪谷花园8栋,2016/5/6
盐田,中海半山溪谷花园3栋,2016/5/6
盐田,中海半山溪谷花园18栋,2016/5/6
盐田,蓝郡广场,2016/5/6
盐田,蓝郡广场,2016/5/6
南山,世纪假日广场D座,2016/5/6
罗湖,聚宝华府B座,2016/5/6
宝安,中海西岸华府10栋,2016/5/6
宝安,书香门第上河坊广场1栋,2016/5/6
龙岗,大山地花园40栋,2016/5/6
龙岗,城市立方花园A区8栋,2016/5/6
龙岗,信义湛宝大厦,2016/5/6
龙岗,第五园(四期)3号楼,2016/5/6
南山,太古城花园（北区）一期,2016/5/6
宝安,财富港大厦,2016/5/6
龙岗,润筑园,2016/5/6
宝安,畔山御景花园7栋,2016/5/6
宝安,畔山御景花园6栋,2016/5/6
南山,中海阳光玫瑰园7栋,2016/5/6
宝安,金域豪庭7栋,2016/5/6
宝安,金域豪庭8栋,2016/5/6
罗湖,凤凰印象花园,2016/5/6
福田,龙轩豪庭,2016/5/6
龙岗,海轩广场1-3座,2016/5/6
龙岗,大都汇大厦,2016/5/6
龙岗,嘉宏湾花园1号楼,2016/5/6
龙岗,御峰园F4栋,2016/5/6
宝安,观湖园G17栋,2016/5/6
宝安,观湖园G17栋,2016/5/6
龙岗,东鸿雅居2号楼,2016/5/6
宝安,金地塞拉维花园9栋,2016/5/6
福田,水畔紫云阁,2016/5/6
南山,伍兹公寓1栋,2016/5/6
福田,廊桥花园,2016/5/6
宝安,湾美花园8#楼,2016/5/6
南山,海境界家园一期2栋,2016/5/6
宝安,宏发君域花园3栋,2016/5/6
宝安,香格丽湾园6栋,2016/5/6
罗湖,合正荣悦府二期5栋,2016/5/6
宝安,中航天逸花园B栋,2016/5/6
宝安,中航天逸花园A栋,2016/5/6
宝安,莱蒙春天花园(A818-0449宗地)1栋,2016/5/6
龙岗,满京华喜悦里华庭一期,2016/5/6
龙岗,嘉御豪园8栋,2016/5/6
宝安,中熙香缤山花园5栋,2016/5/6
龙岗,公园里花园二期3栋,2016/5/6
龙岗,鸿威鸿景华庭5栋,2016/5/6
龙岗,悦澜山花园,2016/5/6
龙岗,佳兆业新都汇家园2栋,2016/5/6
龙岗,佳兆业新都汇家园2栋,2016/5/6
龙岗,振业峦山谷花园二期3栋,2016/5/6
龙岗,振业峦山谷花园二期4栋,2016/5/6
龙岗,佳兆业中央广场一期1栋,2016/5/6
宝安,华业玫瑰四季馨园一期1栋,2016/5/6
罗湖,6号大院住宅楼7栋,2016/5/9
罗湖,布心花园6栋,2016/5/9
罗湖,景贝南33栋,2016/5/9
罗湖,芳春花园1栋,2016/5/9
罗湖,金福大厦,2016/5/9
罗湖,利泰公寓1栋,2016/5/9
罗湖,翠榕花园8栋,2016/5/9
罗湖,物资公司住宅楼2栋,2016/5/9
罗湖,金丽豪苑鹏天阁,2016/5/9
罗湖,庐峰翠苑金牛座,2016/5/9
罗湖,大地花园东座,2016/5/9
罗湖,都市名园名庭阁C栋,2016/5/9
罗湖,和平广场瀚庭轩,2016/5/9
罗湖,中建二局一公司住宅楼2栋,2016/5/9
罗湖,东方凤雅台5栋,2016/5/9
罗湖,怡泰大厦A座,2016/5/9
罗湖,旭飞华达园二期,2016/5/9
罗湖,旭飞华达园二期,2016/5/9
罗湖,集建国际名园A座,2016/5/9
福田,园岭新村112栋,2016/5/9
福田,下步庙南区54栋,2016/5/9
福田,益田村51栋,2016/5/9
福田,伟柏花园伟俊阁A座,2016/5/9
福田,园东花园2栋,2016/5/9
福田,园东花园3栋,2016/5/9
福田,鹏盛村5栋,2016/5/9
福田,锦绣新居5栋,2016/5/9
福田,阳光四季4栋,2016/5/9
福田,旭飞花园C栋,2016/5/9
福田,泰安轩A，B座,2016/5/9
福田,皇御苑A区1-4栋,2016/5/9
福田,深业花园B4栋,2016/5/9
福田,梅林一村88栋,2016/5/9
福田,泰然泰康轩,2016/5/9
福田,皇达东方雅苑2栋,2016/5/9
福田,华泰香逸名园合香阁,2016/5/9
福田,恒盛居,2016/5/9
福田,皇御苑B区14栋,2016/5/9
福田,金怡华庭1栋,2016/5/9
福田,润恒大厦,2016/5/9
福田,阳光城市家园A座,2016/5/9
南山,愉康大厦,2016/5/9
南山,华达雅园4栋,2016/5/9
南山,汇景花园,2016/5/9
南山,鼎太风华社区C栋,2016/5/9
南山,苏豪名厦,2016/5/9
南山,前海明珠,2016/5/9
南山,红树东方家园14栋(碧海云天二期),2016/5/9
南山,海印长城小区9-12号楼,2016/5/9
南山,常兴广场,2016/5/9
南山,鼎太风华社区六栋,2016/5/9
南山,鼎太风华社区六栋,2016/5/9
宝安,建兴楼一栋,2016/5/9
宝安,辉华大厦1#栋,2016/5/9
宝安,榕苑第二栋,2016/5/9
宝安,松涛花园商住楼A1栋,2016/5/9
宝安,富瑰园C栋,2016/5/9
宝安,风和日丽花园34栋,2016/5/9
宝安,东源阁B区住宅A栋,2016/5/9
宝安,中南花园1栋,2016/5/9
宝安,中南花园1栋,2016/5/9
宝安,景山花园三期1栋,2016/5/9
宝安,达海花园12栋,2016/5/9
宝安,理想居1栋,2016/5/9
宝安,翠景居A2栋,2016/5/9
宝安,宏发*雍景城C栋,2016/5/9
宝安,泰华*俊庭(1栋),2016/5/9
宝安,金泓凯旋城4栋,2016/5/9
宝安,锦绣江南Ⅱ栋,2016/5/9
宝安,西城上筑花园3栋,2016/5/9
宝安,金地梅陇镇花园一期5栋,2016/5/9
宝安,31区A2栋,2016/5/9
宝安,菁英趣庭1栋,2016/5/9
宝安,春华四季园41栋,2016/5/9
宝安,宏发领域花园4栋,2016/5/9
宝安,宏发领域花园4栋,2016/5/9
宝安,中航格澜花园8栋,2016/5/9
宝安,可乐园A栋,2016/5/9
宝安,碧水龙庭5栋,2016/5/9
宝安,阳光海湾花园1栋,2016/5/9
宝安,香缇湾花园2栋,2016/5/9
宝安,兴达华府1栋,2016/5/9
宝安,凤凰雅居1栋,2016/5/9
宝安,碧海富通城13栋,2016/5/9
龙岗,国都花园商住楼,2016/5/9
龙岗,龙珠花园明珠苑9栋,2016/5/9
龙岗,国展苑五号楼（国耀台）,2016/5/9
龙岗,龙威花园（龙威豪庭）1栋,2016/5/9
龙岗,中兆花园5栋,2016/5/9
龙岗,中兆花园2栋,2016/5/9
龙岗,中兆花园3栋,2016/5/9
龙岗,新亚洲花园新仁苑E3栋,2016/5/9
龙岗,信义假日名城博雅园4栋,2016/5/9
龙岗,九州家园一期6栋,2016/5/9
龙岗,亚迪村5栋,2016/5/9
龙岗,大世纪水山缘一期4栋,2016/5/9
龙岗,新世界广场四期E栋,2016/5/9
龙岗,水晶之城商业C段,2016/5/9
龙岗,可园一期3号楼,2016/5/9
龙岗,可园二期6号楼,2016/5/9
龙岗,锦城星苑二期,2016/5/9
龙岗,信义假日名城逸翠园2号楼,2016/5/9
龙岗,紫郡32号楼,2016/5/9
龙岗,东方盛世花园A栋,2016/5/9
龙岗,英郡年华花园二期8栋,2016/5/9
龙岗,水岸新都四、五期41号楼,2016/5/9
龙岗,深业紫麟山花园S9栋,2016/5/9
龙岗,第五园八期4栋,2016/5/9
盐田,东埔海景花园1栋,2016/5/9
盐田,梅沙水云间雅居,2016/5/9
盐田,海阔.凌海公寓,2016/5/9
福田,花好园C座,2016/5/9
南山,星海名城五期2单元,2016/5/9
罗湖,布心阳光明居乙栋,2016/5/9
南山,雷圳碧榕湾名苑B栋,2016/5/9
南山,雷圳碧榕湾名苑D栋,2016/5/9
罗湖,泊林花园3栋,2016/5/9
福田,景尚雅苑,2016/5/9
南山,缘来居,2016/5/9
福田,帝港海湾豪园CD栋,2016/5/9
福田,蝴蝶谷名苑,2016/5/9
南山,映月湾花园3号楼,2016/5/9
罗湖,钻石时代公寓,2016/5/9
南山,诺德假日花园9号楼,2016/5/9
南山,曦湾华府A座,2016/5/9
宝安,金地梅陇镇花园19栋,2016/5/9
宝安,书香门第上河坊广场1栋,2016/5/9
宝安,万科金域华府一期1-8栋,2016/5/9
南山,阳光花地苑A座,2016/5/9
龙岗,摩尔城1-3栋住宅、商业、配套及商业性办公,2016/5/9
南山,德意名居（一期）1栋,2016/5/9
福田,皇御苑C区B地块20栋,2016/5/9
龙岗,和谐家园1栋,2016/5/9
南山,岸芷汀兰花园1栋,2016/5/9
龙岗,十二橡树庄园（一期）L1号楼,2016/5/9
龙岗,十二橡树庄园（一期）L1号楼,2016/5/9
南山,首地容御花园3栋,2016/5/9
龙岗,海轩广场1-3座,2016/5/9
宝安,凤凰花苑1栋,2016/5/9
宝安,万科金色领域花园（一期）3栋,2016/5/9
龙岗,星河时代花园B区B2栋,2016/5/9
盐田,上东湾雅居,2016/5/9
龙岗,千林山居Ⅱ区37#楼,2016/5/9
龙岗,十二橡树庄园（二期）P5号楼,2016/5/9
龙岗,振业城（六、七期）4栋,2016/5/9
宝安,星河盛世花园（二期）,2016/5/9
龙岗,海轩广场4-5座,2016/5/9
龙岗,海轩广场4-5座,2016/5/9
龙岗,东城中心花园,2016/5/9
宝安,领航里程花园7栋,2016/5/9
宝安,锦绣御园（三期）7栋,2016/5/9
龙岗,丹梓龙庭B栋,2016/5/9
福田,山语清晖花园4号楼,2016/5/9
宝安,卓越皇后道名苑2栋,2016/5/9
龙岗,仁恒峦山美地花园3栋,2016/5/9
罗湖,百仕达花园百怡苑10栋,2016/5/10
罗湖,惠名花园9栋,2016/5/10
罗湖,太白居5栋,2016/5/10
罗湖,东乐花园乐富楼,2016/5/10
罗湖,长丰苑曼域轩(主楼),2016/5/10
罗湖,都市名园名汇阁D栋,2016/5/10
罗湖,旭飞华天苑B栋,2016/5/10
罗湖,日豪名园,2016/5/10
罗湖,单身宿舍D栋,2016/5/10
罗湖,新丰大厦A栋,2016/5/10
罗湖,凯悦华庭,2016/5/10
罗湖,美荔园,2016/5/10
罗湖,鹿茵翠地1栋,2016/5/10
罗湖,阳光天地家园B座明月阁,2016/5/10
福田,香蜜二村14栋,2016/5/10
福田,景丽花园1栋,2016/5/10
福田,锦林新居1栋,2016/5/10
福田,深华科技工业园宿舍楼,2016/5/10
福田,先科花园4栋,2016/5/10
福田,天泽花园天信苑,2016/5/10
福田,赛格绿茵阁1栋,2016/5/10
福田,振业翠海花园一期B区,2016/5/10
福田,彩福大厦,2016/5/10
福田,皇御苑A区1-4栋,2016/5/10
福田,彩天名苑,2016/5/10
福田,港城华庭3号塔楼,2016/5/10
福田,港田华园B座,2016/5/10
福田,港田华园A座,2016/5/10
福田,黄埔雅苑乐悠园5座,2016/5/10
福田,港丽豪园2号楼,2016/5/10
福田,都市阳光名苑2栋,2016/5/10
福田,皇御苑B区10栋,2016/5/10
福田,皇御苑B区10栋,2016/5/10
福田,皇御苑B区10栋,2016/5/10
福田,岗厦辛诚花园C栋,2016/5/10
福田,皇庭世纪花园2号楼,2016/5/10
福田,盛世家园（二期）乙栋3号楼,2016/5/10
福田,城投青莲公寓B栋,2016/5/10
南山,海景花园海虹阁,2016/5/10
南山,科技园34小区13栋,2016/5/10
南山,金竹园大厦南座3栋,2016/5/10
南山,水湾小区5栋,2016/5/10
南山,桃源村58栋,2016/5/10
南山,汇文楼,2016/5/10
南山,高发公寓3栋,2016/5/10
南山,海月花园11栋,2016/5/10
南山,青春家园,2016/5/10
南山,万象新园（D栋）,2016/5/10
南山,蛇口春天广场,2016/5/10
南山,鼎太风华社区B栋,2016/5/10
南山,深圳湾畔花园,2016/5/10
南山,绿海名都5栋,2016/5/10
南山,海怡东方花园5栋,2016/5/10
南山,英达.钰龙园C栋,2016/5/10
宝安,双龙花园龙源楼,2016/5/10
宝安,汇源阁1栋,2016/5/10
宝安,风和日丽花园42栋,2016/5/10
宝安,煜丰泽花园广场1栋,2016/5/10
宝安,冠城世家3栋,2016/5/10
宝安,新锦安雅园C区1栋,2016/5/10
宝安,苹果园2栋,2016/5/10
宝安,怡宝花园1栋,2016/5/10
宝安,潜龙*鑫茂花园B区1栋,2016/5/10
宝安,中航格澜阳光花园3栋,2016/5/10
宝安,金地梅陇镇花园一期1栋,2016/5/10
宝安,七里香榭花园6栋,2016/5/10
宝安,槟城西岸华庭1栋,2016/5/10
宝安,槟城西岸华庭3栋,2016/5/10
龙岗,茂业城怡德楼,2016/5/10
龙岗,深圳名城国际广场,2016/5/10
龙岗,吉信大厦,2016/5/10
龙岗,茂宝大厦,2016/5/10
龙岗,中海怡翠山庄25栋,2016/5/10
龙岗,中兆花园4栋,2016/5/10
龙岗,中兆花园4栋,2016/5/10
龙岗,布吉广场,2016/5/10
龙岗,桂芳园12栋(玉兰阁),2016/5/10
龙岗,信义假日名城博雅园4栋,2016/5/10
龙岗,紫薇苑二期8#楼,2016/5/10
龙岗,新鸿花园8号楼,2016/5/10
龙岗,雅景苑二期3栋,2016/5/10
龙岗,康达尔花园22栋,2016/5/10
龙岗,万科城(一期)A区1号楼,2016/5/10
龙岗,可园一期3号楼,2016/5/10
龙岗,振业城1H21栋,2016/5/10
龙岗,悦城花园13号楼,2016/5/10
龙岗,可园(五期)14号楼,2016/5/10
龙岗,吉信大厦,2016/5/10
龙岗,紫郡32号楼,2016/5/10
龙岗,阳光花园18栋,2016/5/10
龙岗,阳光花园18栋,2016/5/10
龙岗,东方盛世花园A栋,2016/5/10
龙岗,旭景佳园（一期）3栋,2016/5/10
龙岗,中海康城花园A区1-3栋,2016/5/10
龙岗,振业峦山谷花园（一期）2、3栋,2016/5/10
罗湖,星湖花园8栋B座,2016/5/10
福田,花好园B-1座,2016/5/10
福田,绿洲丰和家园绿园阁,2016/5/10
罗湖,置地逸轩A塔楼,2016/5/10
福田,南溪新苑,2016/5/10
南山,鸣溪谷5栋,2016/5/10
南山,友邻公寓B栋,2016/5/10
福田,星河世纪大厦B栋,2016/5/10
罗湖,双城世纪大厦,2016/5/10
南山,深意综合楼,2016/5/10
福田,自由港湾公寓C栋,2016/5/10
福田,自由港湾公寓C栋,2016/5/10
福田,自由港湾公寓C栋,2016/5/10
福田,自由港湾公寓C栋,2016/5/10
福田,自由港湾公寓C栋,2016/5/10
福田,嘉鑫阳光雅居A座,2016/5/10
南山,诺德假日花园1号楼,2016/5/10
南山,华联城市山林花园二期12栋,2016/5/10
盐田,金水湾御园A座,2016/5/10
南山,鼎太风华社区七期23、24座,2016/5/10
龙岗,盛龙花园二期2号楼,2016/5/10
龙岗,上品雅园3栋,2016/5/10
宝安,畔山御景花园5栋,2016/5/10
南山,万豪御景苑1栋,2016/5/10
龙岗,和谐家园3栋,2016/5/10
龙岗,泽洋园,2016/5/10
龙岗,东方瑞景苑小户型住宅,2016/5/10
龙岗,东方瑞景苑小户型住宅,2016/5/10
龙岗,慢城四期2栋,2016/5/10
龙岗,中海康城花园D区8栋,2016/5/10
龙岗,海轩广场1-3座,2016/5/10
宝安,观湖园G15栋,2016/5/10
福田,桐林公寓,2016/5/10
龙岗,卓弘高尔夫雅苑5号楼,2016/5/10
龙岗,卓弘高尔夫雅苑5号楼,2016/5/10
龙岗,爱地花园二期4栋,2016/5/10
宝安,锦绣御园（三期）8栋A座,2016/5/10
宝安,锦绣御园（三期）8栋A座,2016/5/10
南山,栖游家园1号楼,2016/5/10
宝安,幸福城润园一期2栋,2016/5/10
龙岗,振业峦山谷花园二期2栋,2016/5/10
罗湖,四季御园,2016/5/10
罗湖,湖滨新村3栋1座,2016/5/11
罗湖,湖滨新村8栋,2016/5/11
罗湖,愉天小区2栋,2016/5/11
罗湖,海丰苑黄山阁,2016/5/11
罗湖,德兴大厦4栋,2016/5/11
罗湖,时尚新居1栋,2016/5/11
罗湖,碧清园2栋,2016/5/11
罗湖,龙园苑,2016/5/11
罗湖,雅馨居,2016/5/11
罗湖,百仕达花园百怡苑12栋,2016/5/11
罗湖,名骏豪庭骏彦阁,2016/5/11
罗湖,名骏豪庭骏逸阁,2016/5/11
罗湖,金鼎大厦B栋,2016/5/11
罗湖,阳光天地家园B座明月阁,2016/5/11
罗湖,华兴花园综合楼A栋,2016/5/11
罗湖,怡泰大厦B座,2016/5/11
罗湖,百仕达花园（四期西区）2栋,2016/5/11
福田,园岭新村44栋,2016/5/11
福田,竹子林32栋(四建),2016/5/11
福田,园岭新村116栋,2016/5/11
福田,集华花园华飞阁,2016/5/11
福田,锦河苑1栋,2016/5/11
福田,锦文阁,2016/5/11
福田,艺丰花园D区2栋,2016/5/11
福田,时代华庭2栋,2016/5/11
福田,金色家园二期9号楼,2016/5/11
福田,黄埔雅苑乐悠园3、3A座,2016/5/11
福田,金域蓝湾1号楼,2016/5/11
福田,红树家邻名苑乘风轩,2016/5/11
福田,金怡华庭1栋,2016/5/11
福田,景田合正名园（二期）1栋,2016/5/11
南山,南油钜建公司单身楼11栋,2016/5/11
南山,月亮湾花园22栋,2016/5/11
南山,深南花园C座,2016/5/11
南山,锦隆花园锦华阁,2016/5/11
南山,星海名城组团三第6栋,2016/5/11
南山,仓前锦福苑03栋,2016/5/11
南山,蛇口花园城碧雅轩13、15、16栋,2016/5/11
南山,英伦名苑4栋,2016/5/11
南山,美庐锦园A栋,2016/5/11
南山,雅仕荔景苑,2016/5/11
南山,时代骄子大厦,2016/5/11
南山,东方新地苑B栋,2016/5/11
南山,西海明珠花园E座,2016/5/11
南山,光彩山居岁月家园A栋,2016/5/11
宝安,华龙花园B区华祥楼,2016/5/11
宝安,福景花园二栋,2016/5/11
宝安,福侨花园17栋,2016/5/11
宝安,立新湖花园金永阁,2016/5/11
宝安,美丽家园第一栋,2016/5/11
宝安,万家灯火花园1栋,2016/5/11
宝安,富通蟠龙居C栋,2016/5/11
宝安,汇龙苑3栋,2016/5/11
宝安,锦绣江南Ⅱ栋,2016/5/11
宝安,73区9号楼,2016/5/11
宝安,西岸观邸花园3栋,2016/5/11
宝安,绿海名居2号楼,2016/5/11
宝安,深业*新岸线11栋,2016/5/11
宝安,宏发领域花园4栋,2016/5/11
宝安,金地梅陇镇花园9栋,2016/5/11
宝安,宝安海滨广场(三期)1栋,2016/5/11
宝安,雅乐居1栋,2016/5/11
龙岗,愉园新村11栋,2016/5/11
龙岗,深圳名城国际广场,2016/5/11
龙岗,富豪花园B10栋,2016/5/11
龙岗,万科四季花城(二期)6#楼,2016/5/11
龙岗,中兆花园5栋,2016/5/11
龙岗,中兆花园1栋,2016/5/11
龙岗,新龙岗花园北区3栋,2016/5/11
龙岗,布吉广场,2016/5/11
龙岗,中城康桥花园二期18栋,2016/5/11
龙岗,欧意轩花园C栋,2016/5/11
龙岗,布吉中心花园,2016/5/11
龙岗,可园二期6号楼,2016/5/11
龙岗,锦城星苑二期,2016/5/11
龙岗,英郡年华花园1栋,2016/5/11
龙岗,可园(五期)14号楼,2016/5/11
龙岗,诚信华庭,2016/5/11
龙岗,劲嘉.龙园印象名苑商住楼,2016/5/11
龙岗,奥林华府1号楼,2016/5/11
龙岗,万科城（二区）28号楼,2016/5/11
龙岗,锦龙名苑2号楼,2016/5/11
龙岗,英郡年华花园二期8栋,2016/5/11
龙岗,公园大地花园二期9栋,2016/5/11
龙岗,华浩源四期1栋,2016/5/11
龙岗,信义锦绣花园3号楼,2016/5/11
龙岗,君悦龙庭二期8栋,2016/5/11
盐田,沙头角海天园3栋,2016/5/11
盐田,碧海蓝天明苑碧海阁,2016/5/11
龙岗,盈富家园AB区,2016/5/11
南山,嘉南美地,2016/5/11
福田,缔梦园三期B座,2016/5/11
南山,前海花园36栋,2016/5/11
南山,星海名城五期2单元,2016/5/11
罗湖,怡景花园牡丹村中心商场地段A3栋,2016/5/11
南山,春树里小区C栋,2016/5/11
福田,香蜜湖水榭花都(三期)鸣翠居2栋,2016/5/11
南山,纯水岸（四期）S栋,2016/5/11
南山,前海金岸大厦,2016/5/11
福田,皇御苑C区A地块16栋,2016/5/11
南山,香瑞园10号楼,2016/5/11
南山,荣村单身宿舍1栋,2016/5/11
南山,桃源村三期3栋,2016/5/11
罗湖,华隆园,2016/5/11
南山,半岛城邦花园二期2栋,2016/5/11
宝安,书香门第上河坊广场1栋,2016/5/11
龙岗,森雅谷,2016/5/11
龙岗,第五园(四期)3号楼,2016/5/11
宝安,宝田雅苑,2016/5/11
龙岗,花语岸花园1栋、2栋、5栋,2016/5/11
南山,中海阳光玫瑰园4栋,2016/5/11
宝安,花样年花郡家园,2016/5/11
龙岗,十二橡树庄园（一期）K2号楼,2016/5/11
龙岗,十二橡树庄园（一期）K2号楼,2016/5/11
龙岗,东方瑞景苑小户型住宅,2016/5/11
龙岗,东方瑞景苑小户型住宅,2016/5/11
龙岗,东方瑞景苑小户型住宅,2016/5/11
福田,龙轩豪庭,2016/5/11
龙岗,深业紫麟山花园H4-H6栋,2016/5/11
宝安,观湖园F17栋,2016/5/11
南山,雍景湾花园1栋,2016/5/11
南山,雍景湾花园1栋,2016/5/11
盐田,海川阁,2016/5/11
龙岗,千林山居Ⅱ区37#楼,2016/5/11
龙岗,熙和园3栋,2016/5/11
龙岗,阳基新天地家园1栋,2016/5/11
宝安,公馆一八六六花园（南区）2栋,2016/5/11
龙岗,中粮一品澜山花园6栋,2016/5/11
龙岗,全盛御景湾花园,2016/5/11
宝安,润恒尚园1栋,2016/5/11
罗湖,金城大厦1座,2016/5/12
罗湖,七层住宅楼123B栋,2016/5/12
罗湖,鹏基工业区104栋,2016/5/12
罗湖,鹏基工业区104栋,2016/5/12
罗湖,鹏基工业区104栋,2016/5/12
罗湖,鹏基工业区104栋,2016/5/12
罗湖,集浩大厦,2016/5/12
罗湖,东深局住宅楼21栋,2016/5/12
罗湖,松泉山庄24栋,2016/5/12
罗湖,梧桐山新居二期1栋,2016/5/12
罗湖,嘉宝田花园宝丽阁(B),2016/5/12
罗湖,金城华庭8栋,2016/5/12
罗湖,祥福雅居彩虹阁,2016/5/12
罗湖,怡泰大厦A座,2016/5/12
罗湖,新银座B栋,2016/5/12
福田,皇城广场皇溪苑,2016/5/12
福田,梅林华天公寓,2016/5/12
福田,椰树花园1栋,2016/5/12
福田,汇龙花园11栋,2016/5/12
福田,旭飞花园B栋,2016/5/12
福田,泰安轩A，B座,2016/5/12
福田,华安园,2016/5/12
福田,城市绿洲花园3栋,2016/5/12
福田,港城华庭3号塔楼,2016/5/12
福田,泰然碧海红树园2号楼,2016/5/12
福田,金港豪庭A座,2016/5/12
福田,金怡华庭2栋,2016/5/12
福田,翰岭花园11栋,2016/5/12
南山,桃花园B栋,2016/5/12
南山,深华园C栋,2016/5/12
南山,广物花园1栋,2016/5/12
南山,海昌阁,2016/5/12
南山,桃源村42栋,2016/5/12
南山,世纪广场,2016/5/12
南山,创世纪滨海花园4座,2016/5/12
南山,明海苑,2016/5/12
南山,创世纪滨海花园6座,2016/5/12
南山,蛇口花园城碧雅轩13、15、16栋,2016/5/12
南山,众冠花园众福B座,2016/5/12
南山,创世纪滨海花园8座,2016/5/12
南山,金盛苑,2016/5/12
南山,中润大厦,2016/5/12
南山,东方新地苑B栋,2016/5/12
南山,南国丽城花园3栋,2016/5/12
宝安,华富小区华富商住楼B栋,2016/5/12
宝安,富源花园3号楼,2016/5/12
宝安,风和日丽花园36栋,2016/5/12
宝安,天骄世家1栋,2016/5/12
宝安,白金时代公寓1栋,2016/5/12
宝安,苹果园2栋,2016/5/12
宝安,天欣花园4栋,2016/5/12
宝安,白金酒店公寓1栋,2016/5/12
宝安,金域豪庭4栋,2016/5/12
宝安,香缤广场1栋,2016/5/12
宝安,潜龙*鑫茂花园C区1栋,2016/5/12
宝安,金达花园2栋,2016/5/12
宝安,缤纷世界花园E2栋,2016/5/12
宝安,西城品阁商住楼,2016/5/12
宝安,西城品阁商住楼,2016/5/12
龙岗,丽湖花园2栋湖滨阁,2016/5/12
龙岗,龙珠花园明珠苑10栋,2016/5/12
龙岗,龙泉别墅,2016/5/12
龙岗,四季花城紫荆苑10栋,2016/5/12
龙岗,康达尔花园12栋,2016/5/12
龙岗,茂业城帝景峰2栋,2016/5/12
龙岗,金运家园2栋,2016/5/12
龙岗,雅庭名苑G栋,2016/5/12
龙岗,和兴花园四期7栋,2016/5/12
龙岗,龙翔花园4栋,2016/5/12
龙岗,百合星城百合酒店及住宅楼,2016/5/12
龙岗,信义假日名城逸翠园2号楼,2016/5/12
龙岗,可园(四期)11号楼,2016/5/12
龙岗,水岸新都1号楼,2016/5/12
龙岗,水岸新都11号楼,2016/5/12
龙岗,振业城1H20栋,2016/5/12
龙岗,绿色满庭芳,2016/5/12
龙岗,绿色满庭芳,2016/5/12
龙岗,海逸雅居1号楼,2016/5/12
龙岗,怡瑞山居4号楼,2016/5/12
龙岗,榭丽花园三期,2016/5/12
龙岗,龙城华府4号楼,2016/5/12
龙岗,合家欢园商住楼,2016/5/12
龙岗,景和园7号楼,2016/5/12
龙岗,公园大地花园六期21栋,2016/5/12
盐田,太平洋住宅楼1栋,2016/5/12
罗湖,一品东门雅园北楼,2016/5/12
福田,香域中央花园10栋,2016/5/12
福田,御景华城花园3栋,2016/5/12
南山,友邻公寓B栋,2016/5/12
罗湖,泊林花园1栋,2016/5/12
罗湖,泊林花园4栋,2016/5/12
罗湖,泊林花园6栋,2016/5/12
罗湖,鹏基工业区104栋,2016/5/12
罗湖,粤海花园紫荆阁,2016/5/12
福田,凯旋豪庭B栋,2016/5/12
盐田,万科东海岸社区云山居204栋,2016/5/12
福田,香蜜湖第一生态苑1栋,2016/5/12
罗湖,东方.尊峪花园雍景阁,2016/5/12
南山,南荔苑C栋,2016/5/12
南山,世纪假日广场D座,2016/5/12
龙岗,华业玫瑰郡1号楼,2016/5/12
龙岗,华业玫瑰郡1号楼,2016/5/12
龙岗,盛龙花园二期11号楼,2016/5/12
龙岗,盛龙花园二期9号楼,2016/5/12
南山,太古城花园（南区）,2016/5/12
宝安,宝田雅苑,2016/5/12
龙岗,中海康城花园B区4-7栋,2016/5/12
宝安,畔山御景花园1栋,2016/5/12
龙岗,振业峦山谷花园（一期）13栋,2016/5/12
宝安,花样年花郡家园,2016/5/12
南山,岸芷汀兰花园1栋,2016/5/12
龙岗,东方瑞景苑小户型住宅,2016/5/12
龙岗,东方瑞景苑小户型住宅,2016/5/12
龙岗,东方瑞景苑小户型住宅,2016/5/12
龙岗,东方瑞景苑小户型住宅,2016/5/12
龙岗,东方瑞景苑小户型住宅,2016/5/12
龙岗,东方瑞景苑小户型住宅,2016/5/12
盐田,绿色盐港家园,2016/5/12
罗湖,文星阁,2016/5/12
盐田,金山碧海花园5号楼,2016/5/12
盐田,金山碧海花园5号楼,2016/5/12
龙岗,深业紫麟山花园H4-H6栋,2016/5/12
龙岗,万科金色半山花园3栋,2016/5/12
南山,香山里花园（二期）9栋,2016/5/12
南山,香山里花园（二期）9栋,2016/5/12
福田,桐林公寓,2016/5/12
龙岗,广业成学府道花园4栋,2016/5/12
龙岗,阳基新天地家园1栋,2016/5/12
龙岗,百合山水别苑4号楼,2016/5/12
宝安,西城雅筑花苑,2016/5/12
龙岗,金地名峰花园8栋,2016/5/12
宝安,中洲华府6#楼,2016/5/12
龙岗,信义御城豪园5栋,2016/5/12
龙岗,荷康花园6栋,2016/5/12
宝安,中航天逸花园A栋,2016/5/12
宝安,领航里程花园5栋,2016/5/12
龙岗,嘉御豪园1栋,2016/5/12
宝安,瑞翔居2栋,2016/5/12
罗湖,云景梧桐花园5栋,2016/5/12
罗湖,鹏基工业区104栋,2016/5/13
