行政区,楼名称及栋号,三级转移登记时间
龙岗,瑞泽佳园二期4栋,2016/6/8
龙岗,保利上城花园2栋,2016/6/8
龙岗,同创新作居1栋,2016/6/8
南山,曦湾天馥名苑,2016/6/8
龙岗,璞岸花园（一期）10号楼,2016/6/8
罗湖,四季御园,2016/6/8
宝安,联投东方华府（一期）,2016/6/8
南山,龙瑞佳园A栋,2016/6/8
罗湖,愉天小区7栋,2016/6/12
罗湖,松泉公寓2栋,2016/6/12
罗湖,洪湖花园B栋,2016/6/12
罗湖,布心花园13栋,2016/6/12
罗湖,长丰苑曼域轩(主楼),2016/6/12
罗湖,和平广场华庭轩,2016/6/12
罗湖,城市天地广场F座,2016/6/12
福田,福莲花园15栋(莲祥阁),2016/6/12
福田,园岭新村90栋,2016/6/12
福田,锦洲花园13栋,2016/6/12
福田,紫荆苑2栋,2016/6/12
福田,园东花园2栋,2016/6/12
福田,城市花园36栋,2016/6/12
福田,阳明山庄望月阁,2016/6/12
福田,时代华庭2栋,2016/6/12
福田,皇御苑A区5-6栋,2016/6/12
福田,松岭路39#大院4栋,2016/6/12
福田,皇岗星河华居,2016/6/12
福田,益田村112栋,2016/6/12
福田,云顶翠峰9栋,2016/6/12
福田,黄埔雅苑骏悠园2座,2016/6/12
福田,国都高尔夫花园绿致轩,2016/6/12
南山,海景花园海韵阁,2016/6/12
南山,广物花园2栋,2016/6/12
南山,桃源村13栋,2016/6/12
南山,豪方花园七栋,2016/6/12
南山,南山天源大厦塔楼B栋,2016/6/12
南山,鸿瑞花园瑞益阁,2016/6/12
南山,西海湾花园B区,2016/6/12
南山,前海花园3栋,2016/6/12
南山,金桃园一期,2016/6/12
南山,雍景轩,2016/6/12
宝安,海乐花园十三栋,2016/6/12
宝安,欣荣苑一栋,2016/6/12
宝安,丰泽湖山庄12栋,2016/6/12
宝安,冠城世家6栋,2016/6/12
宝安,苹果园1栋,2016/6/12
宝安,新安湖花园（新望阁新海阁）,2016/6/12
宝安,德业新城花园B区3号楼,2016/6/12
宝安,锦绣江南Ⅳ栋,2016/6/12
宝安,骏景华庭A栋,2016/6/12
宝安,碧水龙庭4栋,2016/6/12
宝安,碧海富通城6栋,2016/6/12
龙岗,龙岗农贸批发市场综合楼A栋,2016/6/12
龙岗,茂业城怡德楼,2016/6/12
龙岗,国展苑五号楼（国耀台）,2016/6/12
龙岗,中海怡翠山庄25栋,2016/6/12
龙岗,信义假日名城博雅园4栋,2016/6/12
龙岗,信义假日名城博雅园4栋,2016/6/12
龙岗,桂芳园六期24栋,2016/6/12
龙岗,金洲嘉丽园11栋,2016/6/12
龙岗,紫郡30号楼,2016/6/12
罗湖,置地逸轩C塔楼,2016/6/12
福田,五洲星苑C栋,2016/6/12
罗湖,龙园龙凤雅居龙腾阁,2016/6/12
罗湖,港岛银座大厦住宅,2016/6/12
罗湖,丰湖大厦丰华阁,2016/6/12
罗湖,丰湖大厦丰泽阁,2016/6/12
罗湖,天越翔园,2016/6/12
罗湖,双城世纪大厦,2016/6/12
罗湖,长岭村D栋住宅,2016/6/12
南山,四海宜家大厦南座,2016/6/12
福田,自由港湾公寓C栋,2016/6/12
南山,诺德假日花园3号楼,2016/6/12
罗湖,曦龙山庄C栋（曦樱阁）,2016/6/12
南山,纯水岸（七期）3栋,2016/6/12
罗湖,幸福里雅居2栋,2016/6/12
宝安,中海西岸华府7栋,2016/6/12
南山,太古城花园（北区）一期,2016/6/12
宝安,畔山御景花园6栋,2016/6/12
南山,中海阳光玫瑰园4栋,2016/6/12
南山,前海豪苑,2016/6/12
宝安,龙岸花园2栋,2016/6/12
南山,首地容御花园1栋,2016/6/12
龙岗,大都汇大厦,2016/6/12
龙岗,首创八意府6栋,2016/6/12
南山,绿海湾花园,2016/6/12
宝安,华盛新沙荟名庭（一期）1栋,2016/6/12
宝安,华盛新沙荟名庭（一期）1栋,2016/6/12
宝安,中洲华府6#楼,2016/6/12
龙岗,东城中心花园,2016/6/12
宝安,领航里程花园6栋,2016/6/12
宝安,领航里程花园15栋,2016/6/12
龙岗,公园里花园二期2栋,2016/6/12
宝安,康达尔山海上园（一期）A区2号楼,2016/6/12
龙岗,佳兆业悦峰花园5栋,2016/6/12
罗湖,华丽东村9栋,2016/6/13
罗湖,友谊大厦2栋,2016/6/13
罗湖,住宅楼4栋,2016/6/13
罗湖,海富花园富明阁,2016/6/13
罗湖,桂园北路160号5栋（原松园东五巷14栋）,2016/6/13
罗湖,住宅楼2栋,2016/6/13
罗湖,鹏基工业区104栋,2016/6/13
罗湖,红岗花园2栋,2016/6/13
罗湖,文华大厦东座,2016/6/13
罗湖,鸿基东港大厦(东港中心座),2016/6/13
罗湖,百仕达花园百怡苑15栋,2016/6/13
罗湖,骏庭名园,2016/6/13
罗湖,银湖国际会议中心A8栋丹桂阁,2016/6/13
罗湖,新港鸿花园13栋,2016/6/13
罗湖,海珑华苑天高阁,2016/6/13
罗湖,嘉宝田花园宝典阁(I),2016/6/13
罗湖,碧岭华庭1号楼,2016/6/13
罗湖,怡泰大厦B座,2016/6/13
福田,南天大厦3栋,2016/6/13
福田,下步庙南区50栋,2016/6/13
福田,富强花园4栋,2016/6/13
福田,彩虹新都彩云阁,2016/6/13
福田,益田村15栋,2016/6/13
福田,都市花园乐庭轩,2016/6/13
福田,旭飞花园B栋,2016/6/13
福田,裕亨花园高层,2016/6/13
福田,绿景新苑1栋,2016/6/13
福田,景田翠景园2栋,2016/6/13
福田,港中旅花园14栋,2016/6/13
福田,梅林三村高层住宅楼1栋,2016/6/13
福田,国都高尔夫花园绿陶轩,2016/6/13
南山,愉康花园20栋,2016/6/13
南山,深华园C栋,2016/6/13
南山,海月花园32栋,2016/6/13
南山,朗景园D栋,2016/6/13
南山,汇景花园,2016/6/13
南山,荔秀华庭,2016/6/13
南山,蔚蓝海岸社区三期30栋,2016/6/13
南山,前海明珠,2016/6/13
南山,金海岸大厦,2016/6/13
南山,麒麟花园A区28栋,2016/6/13
宝安,农贸市场综合楼,2016/6/13
宝安,丰润花园D3栋,2016/6/13
宝安,富瑰园F栋,2016/6/13
宝安,嘉华花园东区(1)C栋,2016/6/13
宝安,半岛明苑十三栋,2016/6/13
宝安,白金时代公寓1栋,2016/6/13
宝安,苹果园1栋,2016/6/13
宝安,金达花园7栋,2016/6/13
宝安,里仁府1栋,2016/6/13
宝安,白金酒店公寓1栋,2016/6/13
宝安,春华四季园8栋,2016/6/13
宝安,桃源盛景园18栋,2016/6/13
宝安,骏景华庭D栋,2016/6/13
宝安,中航格澜花园15栋,2016/6/13
宝安,阳光海湾花园2栋,2016/6/13
宝安,幸福海岸8栋,2016/6/13
宝安,碧海富通城12栋,2016/6/13
龙岗,紫薇花园南5栋,2016/6/13
龙岗,龙珠花园明珠苑8栋,2016/6/13
龙岗,龙珠花园明珠苑7栋(A座),2016/6/13
龙岗,友联花园1栋,2016/6/13
龙岗,丽湖花园丽华阁,2016/6/13
龙岗,盈翠家园5栋,2016/6/13
龙岗,和兴花园三期2栋,2016/6/13
龙岗,叠翠新峰花园3号楼,2016/6/13
龙岗,泰雅园4号楼,2016/6/13
龙岗,信义锦绣花园2号楼,2016/6/13
龙岗,奥林华府1号楼,2016/6/13
龙岗,榭丽花园三期,2016/6/13
龙岗,英郡年华花园二期8栋,2016/6/13
龙岗,公园大地花园四期T10栋,2016/6/13
龙岗,茗萃园二期9号楼,2016/6/13
龙岗,千林山居I区32号楼,2016/6/13
龙岗,海语山林花园8号楼,2016/6/13
盐田,医院职工宿舍16栋,2016/6/13
盐田,东海丽景花园5栋,2016/6/13
龙岗,盈富家园AB区,2016/6/13
龙岗,盈富家园AB区,2016/6/13
龙岗,盈富家园AB区,2016/6/13
南山,信和自由广场2栋,2016/6/13
福田,自由港湾公寓C栋,2016/6/13
南山,星海名城六期6栋,2016/6/13
福田,香蜜湖第一生态苑2栋,2016/6/13
福田,香蜜湖第一生态苑2栋,2016/6/13
南山,前海金岸大厦,2016/6/13
罗湖,合正锦湖逸园1座,2016/6/13
罗湖,百仕达东郡广场4号楼,2016/6/13
南山,卓越维港名苑（北区）6栋,2016/6/13
南山,卓越维港名苑（北区）6栋,2016/6/13
南山,香瑞园5号楼,2016/6/13
盐田,万科东海岸社区(三区)27#楼(达观居211号),2016/6/13
龙岗,上品雅园3栋,2016/6/13
南山,中海阳光玫瑰园5栋,2016/6/13
罗湖,布心阳光明居丙栋,2016/6/13
宝安,花样年花郡家园,2016/6/13
福田,皇御苑C区B地块21栋,2016/6/13
福田,皇御苑C区B地块20栋,2016/6/13
龙岗,和谐家园1栋,2016/6/13
龙岗,和谐家园1栋,2016/6/13
龙岗,中海康城花园（二期）23栋,2016/6/13
龙岗,星河时代花园B区B8栋,2016/6/13
南山,雍景湾花园6栋,2016/6/13
龙岗,熙和园1栋,2016/6/13
宝安,莱蒙春天花园（A818-0445）1-5栋,2016/6/13
福田,锦庐花园1栋,2016/6/13
龙岗,融湖世纪花园7号楼,2016/6/13
龙岗,承翰陶源花园1栋,2016/6/13
龙岗,承翰陶源花园1栋,2016/6/13
龙岗,保利上城花园4栋,2016/6/13
龙岗,海航国兴花园1栋,2016/6/13
龙岗,佳兆业中央广场一期1栋,2016/6/13
宝安,华盛新沙荟名庭（二期）1栋,2016/6/13
罗湖,东乐花园21B华达楼,2016/6/14
罗湖,果园东15号10栋,2016/6/14
罗湖,龙丽园北座,2016/6/14
罗湖,鹏兴花园8栋,2016/6/14
罗湖,鸿基东港大厦(东港中心座),2016/6/14
罗湖,金丽豪苑鹏天阁,2016/6/14
罗湖,金丽豪苑鹏天阁,2016/6/14
罗湖,电影大厦1栋,2016/6/14
罗湖,万事达名苑二期明月阁,2016/6/14
罗湖,梧桐山新居7栋,2016/6/14
罗湖,沁芳名苑A栋,2016/6/14
罗湖,翡翠园山湖居二期D栋,2016/6/14
罗湖,翡翠园山湖居二期D栋,2016/6/14
罗湖,翡翠园山湖居二期D栋,2016/6/14
罗湖,东悦名轩A座,2016/6/14
罗湖,翠拥华庭（二期）B座君悦阁,2016/6/14
罗湖,名豪居鸿泰阁,2016/6/14
福田,福华新村24栋,2016/6/14
福田,梅林华天公寓,2016/6/14
福田,长城大厦16栋,2016/6/14
福田,泰然广场705栋,2016/6/14
福田,天泽花园天信苑,2016/6/14
福田,中海华庭华景台1座（北区C1栋）,2016/6/14
福田,中海华庭华景台1座（北区C1栋）,2016/6/14
福田,天安高尔夫海景花园,2016/6/14
福田,梅林一村88栋,2016/6/14
福田,金地花园401栋,2016/6/14
福田,港田华园B座,2016/6/14
福田,浩铭财富广场B座,2016/6/14
南山,紫竹园住宅楼29栋,2016/6/14
南山,深南花园B座,2016/6/14
南山,侨洲花园D21(绿景阁),2016/6/14
南山,鹏都大厦B座,2016/6/14
南山,新浩城花园新明阁,2016/6/14
南山,景翠苑,2016/6/14
南山,海月花园9栋,2016/6/14
南山,中山颐景花园景园,2016/6/14
南山,万裕椰风海岸家园A栋,2016/6/14
南山,天骄华庭2、3、4号楼,2016/6/14
南山,滨海之窗花园2栋,2016/6/14
宝安,滢水山庄二期19栋,2016/6/14
宝安,风和日丽花园A栋,2016/6/14
宝安,新锦安雅园B1-B4栋,2016/6/14
宝安,华昱苑2栋,2016/6/14
宝安,宝城花园乙栋,2016/6/14
宝安,盛铭居2栋,2016/6/14
宝安,都市翠海华苑1栋,2016/6/14
宝安,深业*新岸线3栋,2016/6/14
宝安,城市明珠花园20栋,2016/6/14
宝安,金石雅苑1-3栋,2016/6/14
龙岗,丽湖花园丽信阁E栋,2016/6/14
龙岗,德兴城7栋,2016/6/14
龙岗,东方半岛花园1栋,2016/6/14
龙岗,丽湖花园11栋湖映阁、12栋湖蔚阁,2016/6/14
龙岗,中城康桥花园A1栋,2016/6/14
龙岗,茂业城帝景峰1栋,2016/6/14
龙岗,四季花城兰花苑2栋,2016/6/14
龙岗,龙珠花园明珠苑6栋,2016/6/14
龙岗,新亚洲花园二区新义苑C10栋,2016/6/14
龙岗,百合星城A-C栋,2016/6/14
龙岗,吉祥来花园1栋,2016/6/14
龙岗,佳馨园住宅2#楼,2016/6/14
龙岗,新世界广场四期C-D栋,2016/6/14
龙岗,理想家园9栋,2016/6/14
龙岗,英郡年华花园1栋,2016/6/14
龙岗,文雅豪庭A栋,2016/6/14
龙岗,左庭右院（南区）1号楼,2016/6/14
龙岗,月朗苑1栋,2016/6/14
龙岗,悦城花园11号楼,2016/6/14
龙岗,诚信华庭,2016/6/14
龙岗,阳光花园18栋,2016/6/14
龙岗,东方盛世花园A栋,2016/6/14
龙岗,慢城三期10号楼,2016/6/14
龙岗,茗萃园一期5号楼,2016/6/14
龙岗,深业东城上邸1栋,2016/6/14
龙岗,茗萃园二期7号楼,2016/6/14
罗湖,鸿翔花园6座,2016/6/14
福田,自由港湾公寓C栋,2016/6/14
南山,星海名城六期1栋,2016/6/14
福田,葵花公寓,2016/6/14
福田,皇御苑C区A地块17栋,2016/6/14
南山,鼎太风华社区七期16-18、20座,2016/6/14
南山,鼎太风华社区七期19座,2016/6/14
宝安,万科金域华府（南地块）Ⅰ期7栋,2016/6/14
宝安,宝田雅苑,2016/6/14
南山,龙祥苑B栋,2016/6/14
南山,首地容御花园1栋,2016/6/14
宝安,桃源峰景园8栋,2016/6/14
龙岗,中海康城花园D区14栋,2016/6/14
盐田,金山碧海花园5号楼,2016/6/14
盐田,金山碧海花园5号楼,2016/6/14
宝安,黄金大厦1栋,2016/6/14
龙岗,千林山居Ⅱ区34栋,2016/6/14
龙岗,深业御园3号楼,2016/6/14
南山,海境界家园一期5栋,2016/6/14
宝安,西城雅筑花苑,2016/6/14
宝安,湾美花园9#楼,2016/6/14
龙岗,海轩广场6座,2016/6/14
宝安,万科翡丽郡花园6栋,2016/6/14
宝安,领航里程花园7栋,2016/6/14
宝安,领航里程花园3栋,2016/6/14
宝安,幸福城润园三期10栋,2016/6/14
南山,深云村16栋,2016/6/14
宝安,联投东方华府（一期）,2016/6/14
宝安,中洲华府二期9号、12号楼,2016/6/14
罗湖,东乐花园乐怡楼,2016/6/15
罗湖,住宅楼2栋,2016/6/15
罗湖,大地花园东座,2016/6/15
罗湖,福德花园大厦,2016/6/15
罗湖,金丽豪苑鹏天阁,2016/6/15
罗湖,金丽豪苑鹏天阁,2016/6/15
罗湖,金丽豪苑鹏天阁,2016/6/15
罗湖,鸿园居海天阁,2016/6/15
罗湖,庐峰翠苑水瓶座,2016/6/15
罗湖,中饰大厦住宅楼,2016/6/15
罗湖,百仕达花园三期1栋,2016/6/15
罗湖,旺业豪苑旺业阁,2016/6/15
罗湖,蔡屋围丽晶大厦北塔楼,2016/6/15
罗湖,崇德雍翠华府御翠阁,2016/6/15
罗湖,虹桥星座大厦B座,2016/6/15
福田,新光大厦,2016/6/15
福田,美莲花园B栋,2016/6/15
福田,园东花园1栋,2016/6/15
福田,国城花园2栋,2016/6/15
福田,龙溪花园第25栋,2016/6/15
福田,振业翠海花园一期B区,2016/6/15
福田,彩福大厦,2016/6/15
福田,皇御苑A区1-4栋,2016/6/15
福田,深荣大厦,2016/6/15
福田,华海公司梅林单身公寓,2016/6/15
福田,泰然泰康轩,2016/6/15
福田,嘉洲华苑3栋,2016/6/15
福田,八卦岭商场宿舍11栋,2016/6/15
福田,蓝天绿都家园主楼,2016/6/15
福田,皇庭世纪花园4号楼,2016/6/15
福田,国都高尔夫花园绿陶轩,2016/6/15
南山,深南花园B座,2016/6/15
南山,爱榕园住宅楼34栋,2016/6/15
南山,文竹园住宅楼12栋,2016/6/15
南山,汇景花园,2016/6/15
南山,中山颐景花园景园,2016/6/15
南山,南山汇金家园C栋,2016/6/15
南山,南油福临苑,2016/6/15
南山,嘉庭苑1栋,2016/6/15
南山,俊峰丽舍花园4栋,2016/6/15
宝安,灵芝新村A座,2016/6/15
宝安,桃源居6#住宅楼,2016/6/15
宝安,美丽365第A1栋,2016/6/15
宝安,兴华花园2栋,2016/6/15
宝安,丽景城5栋,2016/6/15
宝安,富民苑1栋,2016/6/15
宝安,皓月花园11栋,2016/6/15
宝安,潜龙*鑫茂花园B区1栋,2016/6/15
宝安,圣淘沙骏园1栋,2016/6/15
宝安,碧水龙庭7栋,2016/6/15
宝安,菁英趣庭1栋,2016/6/15
宝安,集信名城7栋,2016/6/15
宝安,金地梅陇镇花园15栋,2016/6/15
宝安,中航格澜花园19栋,2016/6/15
宝安,碧海富通城8栋,2016/6/15
宝安,碧海富通城10栋,2016/6/15
宝安,香缇湾花园2栋,2016/6/15
龙岗,丽湖花园丽满阁D栋,2016/6/15
龙岗,国展苑七号楼（国安台）,2016/6/15
龙岗,中兆花园3栋,2016/6/15
龙岗,新亚洲花园新仁苑D4栋,2016/6/15
龙岗,新亚洲花园新礼苑D10栋,2016/6/15
龙岗,新亚洲花园二区新义苑C2栋,2016/6/15
龙岗,国展苑1号楼,2016/6/15
龙岗,中翠花园第四座,2016/6/15
龙岗,茵悦之生花园三期13号楼,2016/6/15
龙岗,东方盛世花园A栋,2016/6/15
龙岗,锦龙名苑1号楼,2016/6/15
龙岗,英郡年华花园二期5栋,2016/6/15
龙岗,慢城三期18号楼,2016/6/15
盐田,物资公司商住楼2栋,2016/6/15
福田,绿洲丰和家园绿景阁,2016/6/15
福田,城市主场公寓B座,2016/6/15
福田,城市主场公寓B座,2016/6/15
福田,宏轩大厦,2016/6/15
罗湖,泊林花园3栋,2016/6/15
盐田,云顶天海花园3号楼,2016/6/15
福田,香雅园C栋,2016/6/15
福田,保税区管理局新桂花村6号楼,2016/6/15
南山,鼎胜林栖园B座,2016/6/15
盐田,宝桐居,2016/6/15
罗湖,钻石时代公寓,2016/6/15
盐田,花样年花港家园,2016/6/15
盐田,蓝郡广场,2016/6/15
南山,园景园名苑B座,2016/6/15
罗湖,安业馨园D栋,2016/6/15
宝安,桂景园3号楼,2016/6/15
宝安,花样年花郡家园,2016/6/15
龙岗,十二橡树庄园（一期）L3号楼,2016/6/15
宝安,城市阳光花园,2016/6/15
龙岗,星河时代花园B区B3栋,2016/6/15
盐田,海川阁,2016/6/15
龙岗,熙和园3栋,2016/6/15
宝安,公馆一八六六花园（南区）2栋,2016/6/15
宝安,公馆一八六六花园（南区）2栋,2016/6/15
南山,荔海春城花园2栋,2016/6/15
南山,珑御府2栋,2016/6/15
南山,珑御府2栋,2016/6/15
南山,珑御府2栋,2016/6/15
南山,珑御府2栋,2016/6/15
龙岗,佳兆业新都汇家园2栋,2016/6/15
龙岗,振业峦山谷花园二期3栋,2016/6/15
南山,龙瑞佳园A栋,2016/6/15
罗湖,贝丽花园20栋,2016/6/16
罗湖,东乐花园81b栋,2016/6/16
罗湖,一号大院管养所宿舍10栋,2016/6/16
罗湖,深发花园成发阁,2016/6/16
罗湖,大地花园西座,2016/6/16
罗湖,金丽豪苑鹏天阁,2016/6/16
罗湖,长丰苑曼域轩(主楼),2016/6/16
罗湖,长丰苑长玥阁(B栋),2016/6/16
罗湖,鹏兴花园40栋,2016/6/16
罗湖,鸿基东港大厦(鸿基座),2016/6/16
罗湖,港逸豪庭,2016/6/16
罗湖,赛普职工住宅楼2栋,2016/6/16
罗湖,绿茵庭苑B栋,2016/6/16
罗湖,翠怡苑A栋,2016/6/16
罗湖,聚龙大厦B栋,2016/6/16
罗湖,梧桐山新居二期1栋,2016/6/16
罗湖,名骏豪庭骏禧阁,2016/6/16
罗湖,世界金融中心C座,2016/6/16
罗湖,鸿翔花园3栋,2016/6/16
罗湖,新银座C栋,2016/6/16
福田,黄木岗东区6栋,2016/6/16
福田,黄木岗东区15栋,2016/6/16
福田,好景豪园怡景阁,2016/6/16
福田,金宝城大厦金银阁,2016/6/16
福田,光华园2栋,2016/6/16
福田,嘉汇新城嘉悦阁,2016/6/16
福田,福岗园,2016/6/16
福田,天安高尔夫海景花园,2016/6/16
福田,彩福大厦,2016/6/16
福田,盛世家园,2016/6/16
福田,建业大厦,2016/6/16
福田,茂恒园1号楼,2016/6/16
福田,皇岗星河华居,2016/6/16
福田,黄埔雅苑乐悠园3、3A座,2016/6/16
福田,瑞达苑,2016/6/16
福田,盛世家园（二期）甲栋2号楼,2016/6/16
福田,发展兴苑6号楼（香枫阁）,2016/6/16
南山,半岛花园B区3栋,2016/6/16
南山,南头花园中南苑,2016/6/16
南山,怡园大厦怡涛阁,2016/6/16
南山,海文花园1栋,2016/6/16
南山,海伴雅居A栋,2016/6/16
南山,瑞景华庭,2016/6/16
南山,绿海名都3栋,2016/6/16
南山,星海名城三期T3栋,2016/6/16
宝安,美丽365第C2栋,2016/6/16
宝安,日出印象花园1栋,2016/6/16
宝安,32区D栋商住楼,2016/6/16
宝安,富通*丽沙花都E栋,2016/6/16
宝安,鸿隆广场1栋,2016/6/16
宝安,东江豪苑1栋,2016/6/16
宝安,高发西岸花园1栋,2016/6/16
宝安,兴达华府1栋,2016/6/16
龙岗,天景山庄西区30栋,2016/6/16
龙岗,新城花园B1栋,2016/6/16
龙岗,吉信大厦,2016/6/16
龙岗,丽湖花园N栋丽安阁,2016/6/16
龙岗,龙珠花园明珠苑10栋,2016/6/16
龙岗,碧湖玫瑰园13栋,2016/6/16
龙岗,横岗城市中心花园9栋,2016/6/16
龙岗,东都雅苑棕榈阁,2016/6/16
龙岗,鸿景春天花园一栋,2016/6/16
龙岗,阳光广场A、C栋,2016/6/16
龙岗,华兴苑,2016/6/16
龙岗,可园二期7号楼,2016/6/16
龙岗,怡康家园B栋,2016/6/16
龙岗,天健.现代城花园1栋,2016/6/16
龙岗,信义锦绣花园10号楼,2016/6/16
龙岗,信义锦绣花园10号楼,2016/6/16
龙岗,景和园1号楼,2016/6/16
龙岗,茗萃园二期9号楼,2016/6/16
盐田,心海伽蓝雅居海鸣阁,2016/6/16
龙岗,盈富家园AB区,2016/6/16
罗湖,东门天地大厦B座,2016/6/16
罗湖,置地逸轩C塔楼,2016/6/16
罗湖,置地逸轩B塔楼,2016/6/16
罗湖,阳光新干线家园B座,2016/6/16
福田,御景华城花园4栋,2016/6/16
罗湖,港岛银座大厦住宅,2016/6/16
南山,翠岭居A栋,2016/6/16
盐田,金港盛世华庭5栋,2016/6/16
南山,信和自由广场2栋,2016/6/16
福田,香蜜湖水榭花都(三期)鸣翠居2栋,2016/6/16
南山,后海花半里雅居3号楼,2016/6/16
福田,加福广场B座,2016/6/16
福田,皇御苑C区A地块16栋,2016/6/16
罗湖,曦龙山庄A栋1段（曦杨阁）,2016/6/16
宝安,中粮澜山花园19-20-21#楼,2016/6/16
龙岗,景和园8号楼,2016/6/16
龙岗,深业紫麟山花园II区H1栋,2016/6/16
宝安,畔山御景花园1栋,2016/6/16
宝安,畔山御景花园8栋,2016/6/16
宝安,花乡家园,2016/6/16
宝安,花乡家园,2016/6/16
盐田,和亨城市广场,2016/6/16
宝安,黄金大厦1栋,2016/6/16
福田,深物业彩天怡色家园,2016/6/16
龙岗,信义御城豪园2栋,2016/6/16
龙岗,信义御城豪园5栋,2016/6/16
龙岗,融湖世纪花园7号楼,2016/6/16
福田,天御香山花园6号楼,2016/6/16
龙岗,满京华喜悦里华庭一期,2016/6/16
宝安,领航里程花园7栋,2016/6/16
龙岗,嘉御豪园2栋,2016/6/16
龙岗,悦澜山花园,2016/6/16
宝安,名门华府,2016/6/16
龙岗,熙璟城豪苑1栋,2016/6/16
宝安,万科翡悦郡园1栋,2016/6/16
龙岗,京基御景印象家园二期1栋,2016/6/16
罗湖,布心花园15栋,2016/6/17
罗湖,鹏基工业区104栋,2016/6/17
罗湖,东海大厦,2016/6/17
罗湖,松泉公寓7栋,2016/6/17
罗湖,比华利山庄4栋,2016/6/17
罗湖,庐山花园秀峰阁,2016/6/17
罗湖,金丽豪苑鹏云阁,2016/6/17
罗湖,金丽豪苑鹏天阁,2016/6/17
罗湖,俊园,2016/6/17
罗湖,向西住宅向欣苑,2016/6/17
罗湖,雅仕居3栋（紫罗兰）,2016/6/17
罗湖,彩世界家园5栋,2016/6/17
罗湖,景贝南49栋,2016/6/17
罗湖,名骏豪庭骏星阁,2016/6/17
罗湖,东方都会大厦A座,2016/6/17
罗湖,麟腾苑（二）,2016/6/17
罗湖,八层单身宿舍B栋,2016/6/17
福田,莲花北60栋,2016/6/17
福田,东海花园3栋,2016/6/17
福田,城市花园2栋,2016/6/17
福田,黄木岗西区6栋,2016/6/17
福田,凯伦花园4栋,2016/6/17
福田,碧云天云字楼,2016/6/17
福田,景雅居,2016/6/17
福田,城市绿洲花园6栋,2016/6/17
福田,深业花园C栋,2016/6/17
福田,翔名苑A栋,2016/6/17
福田,皇岗星河华居,2016/6/17
福田,安柏丽晶园1-3栋,2016/6/17
福田,皇御苑B区9栋,2016/6/17
福田,红树家邻名苑观海轩,2016/6/17
福田,缇香名苑6栋,2016/6/17
福田,翰岭花园9栋,2016/6/17
南山,南粤明珠,2016/6/17
南山,东方海雅居,2016/6/17
南山,海月花园二期26栋,2016/6/17
宝安,华龙花园华厦楼,2016/6/17
宝安,雅涛花园B栋,2016/6/17
宝安,桃源居三区Ⅰ栋,2016/6/17
宝安,白金时代公寓1栋,2016/6/17
宝安,碧海名园A栋,2016/6/17
宝安,都市翠海华苑1栋,2016/6/17
宝安,城市明珠花园9栋,2016/6/17
宝安,潜龙*鑫茂花园B区1栋,2016/6/17
宝安,西城丰和家园1栋,2016/6/17
宝安,春华四季园40栋,2016/6/17
宝安,金地梅陇镇花园18栋,2016/6/17
宝安,海语西湾花园1栋,2016/6/17
宝安,龙泽榕园A栋,2016/6/17
龙岗,德馨楼A栋,2016/6/17
龙岗,龙珠花园明珠苑8栋,2016/6/17
龙岗,长兴楼,2016/6/17
龙岗,碧湖玫瑰园13栋,2016/6/17
龙岗,榭丽花园7栋,2016/6/17
龙岗,怡瑞山居5号楼,2016/6/17
龙岗,万科城（二区）29号楼,2016/6/17
龙岗,华浩源(A区)5号楼,2016/6/17
龙岗,茗萃园一期4号楼,2016/6/17
龙岗,水岸新都四、五期41号楼,2016/6/17
盐田,东埔海景花园11栋,2016/6/17
盐田,蓝色海月居第6栋,2016/6/17
南山,英伦名苑(三期)11栋,2016/6/17
罗湖,鸿翔花园6座,2016/6/17
南山,西湖林语名苑6栋,2016/6/17
盐田,中海半山溪谷花园3栋,2016/6/17
罗湖,鸿翠苑B栋,2016/6/17
南山,恒立心海湾花园4栋,2016/6/17
宝安,招商澜园10#,2016/6/17
龙岗,大山地花园64栋,2016/6/17
南山,中海阳光玫瑰园4栋,2016/6/17
龙岗,阳光天健城3栋,2016/6/17
宝安,水榭春天花园1栋,2016/6/17
龙岗,第五园（六期）3栋,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
龙岗,东方瑞景苑小户型住宅,2016/6/17
南山,香山里花园（二期）6栋,2016/6/17
龙岗,千林山居Ⅱ区37#楼,2016/6/17
龙岗,熙和园3栋,2016/6/17
龙岗,首创八意府11栋,2016/6/17
龙岗,首创八意府9栋,2016/6/17
南山,阳光里雅居,2016/6/17
宝安,芷峪澜湾花园1栋,2016/6/17
龙岗,第五园（七期）3栋,2016/6/17
宝安,勤诚达和园4#楼,2016/6/17
龙岗,旭源瑞景轩1号楼,2016/6/17
龙岗,荷康花园4栋,2016/6/17
龙岗,公园里花园二期3栋,2016/6/17
