行政区,楼名称及栋号,三级转移登记时间
龙岗,大世纪水山缘1栋,2016/1/12
龙岗,和兴花园四期2栋,2016/1/12
龙岗,振业城1F9栋,2016/1/12
龙岗,鸿景豪苑,2016/1/12
龙岗,英郡年华花园4栋,2016/1/12
龙岗,怡康家园B栋,2016/1/12
龙岗,倚山别苑2号楼,2016/1/12
龙岗,可园(五期)15号楼,2016/1/12
龙岗,万科城（二区）29号楼,2016/1/12
龙岗,水岸新都20号楼,2016/1/12
龙岗,榭丽花园三期,2016/1/12
龙岗,阳光花园18栋,2016/1/12
龙岗,鸿基花园三期3栋,2016/1/12
龙岗,英郡年华花园二期5栋,2016/1/12
龙岗,公园大地花园二期7栋,2016/1/12
龙岗,中海康城花园A区1-3栋,2016/1/12
龙岗,公园大地花园六期21栋,2016/1/12
龙岗,公园大地花园六期21栋,2016/1/12
盐田,碧桐湾（塔楼A）,2016/1/12
罗湖,一品东门雅园北楼,2016/1/12
南山,嘉南美地,2016/1/12
南山,漾日湾畔2座,2016/1/12
南山,前海天朗风清家园B栋天锦园,2016/1/12
福田,缔梦园三期B座,2016/1/12
福田,尚书苑尚德府,2016/1/12
福田,御景华城花园2栋,2016/1/12
罗湖,银晖名居住宅,2016/1/12
南山,友邻公寓A栋,2016/1/12
福田,飞扬时代大厦A栋,2016/1/12
罗湖,泊林花园6栋,2016/1/12
南山,半岛城邦花园一期6栋,2016/1/12
南山,海韵嘉园韵泓苑3栋,2016/1/12
福田,凯旋豪庭B栋,2016/1/12
福田,祥云天都世纪大厦,2016/1/12
盐田,万科东海岸社区云山居205栋,2016/1/12
罗湖,双城世纪大厦,2016/1/12
南山,湖彬苑,2016/1/12
南山,深蓝公寓,2016/1/12
福田,加福广场B座,2016/1/12
福田,帝港海湾豪园CD栋,2016/1/12
南山,映月湾花园4号楼,2016/1/12
盐田,中海半山溪谷花园10栋,2016/1/12
盐田,海怡轩,2016/1/12
南山,诺德假日花园7号楼,2016/1/12
南山,鼎太风华社区七期16-18、20座,2016/1/12
宝安,金地上塘道花园1栋,2016/1/12
宝安,金地上塘道花园5栋,2016/1/12
龙岗,盛龙花园二期1号楼,2016/1/12
龙岗,森雅谷,2016/1/12
南山,太古城花园（南区）,2016/1/12
龙岗,上品雅园1栋,2016/1/12
龙岗,上品雅园5栋,2016/1/12
宝安,宝田雅苑,2016/1/12
龙岗,中海康城花园B区4-7栋,2016/1/12
南山,德意名居（一期）1栋,2016/1/12
宝安,畔山御景花园8栋,2016/1/12
宝安,畔山御景花园8栋,2016/1/12
南山,中海阳光玫瑰园4栋,2016/1/12
南山,中海阳光玫瑰园4栋,2016/1/12
龙岗,振业峦山谷花园（一期）8栋,2016/1/12
罗湖,京基一百大厦E座,2016/1/12
宝安,水榭春天花园2栋,2016/1/12
宝安,万科金域华府（南地块）Ⅱ期1栋,2016/1/12
宝安,高发西岸花园3栋,2016/1/12
罗湖,凤凰印象花园,2016/1/12
龙岗,东方瑞景苑商住楼,2016/1/12
龙岗,东方瑞景苑小户型住宅,2016/1/12
龙岗,东方瑞景苑小户型住宅,2016/1/12
龙岗,东方瑞景苑小户型住宅,2016/1/12
龙岗,东方瑞景苑小户型住宅,2016/1/12
龙岗,东方瑞景苑小户型住宅,2016/1/12
龙岗,东方瑞景苑小户型住宅,2016/1/12
龙岗,东方瑞景苑小户型住宅,2016/1/12
龙岗,东方瑞景苑小户型住宅,2016/1/12
龙岗,东方瑞景苑小户型住宅,2016/1/12
龙岗,东方瑞景苑小户型住宅,2016/1/12
南山,首地容御花园2栋,2016/1/12
龙岗,中海康城花园（二期）27栋,2016/1/12
龙岗,星河时代花园B区B1栋,2016/1/12
龙岗,星河时代花园B区B3栋,2016/1/12
南山,汉京湾雅居,2016/1/12
宝安,招商果岭花园6栋,2016/1/12
福田,水畔紫云阁,2016/1/12
龙岗,首创八意府7栋,2016/1/12
罗湖,淘金山湖景花园二期（B区）12号楼,2016/1/12
龙岗,非凡空间阁,2016/1/12
宝安,公馆一八六六花园（南区）2栋,2016/1/12
宝安,公馆一八六六花园（南区）2栋,2016/1/12
宝安,湾美花园9#楼,2016/1/12
龙岗,信义御城豪园6栋,2016/1/12
宝安,中航天逸花园A栋,2016/1/12
宝安,万科翡丽郡花园5栋,2016/1/12
龙岗,嘉御豪园8栋,2016/1/12
龙岗,御峰园C9栋,2016/1/12
龙岗,佳兆业新都汇家园2栋,2016/1/12
龙岗,振业峦山谷花园二期10栋,2016/1/12
罗湖,东晓花园4栋,2016/1/13
罗湖,口岸服务公司生活区3栋,2016/1/13
罗湖,鲜花公司综合楼1栋,2016/1/13
罗湖,翠苑住宅区4栋,2016/1/13
罗湖,果园西7栋,2016/1/13
罗湖,鹏基工业区410栋,2016/1/13
罗湖,东乐花园乐丰楼,2016/1/13
罗湖,信兴广场附楼,2016/1/13
罗湖,宝丽大厦1座,2016/1/13
罗湖,畔山花园13栋,2016/1/13
罗湖,新乐楼,2016/1/13
罗湖,布心花园26栋,2016/1/13
罗湖,福德花园大厦,2016/1/13
罗湖,金盾花园C栋,2016/1/13
罗湖,万达丰大厦,2016/1/13
罗湖,鹏兴花园47栋,2016/1/13
罗湖,旭飞华天苑A栋,2016/1/13
罗湖,旭飞华天苑B栋,2016/1/13
罗湖,梧桐山新居9栋,2016/1/13
罗湖,源兴居3栋,2016/1/13
罗湖,源兴居3栋,2016/1/13
罗湖,芳庭苑B栋,2016/1/13
罗湖,广岭家园4栋,2016/1/13
罗湖,环岛丽园丽运阁,2016/1/13
罗湖,深城公寓,2016/1/13
罗湖,嘉宝田花园宝典阁(I),2016/1/13
罗湖,翠园街七巷41号,2016/1/13
罗湖,冠懋金色都汇金好阁,2016/1/13
罗湖,冠懋金色都汇金运阁,2016/1/13
罗湖,冠懋金色都汇金运阁,2016/1/13
罗湖,阳光天地家园B座明星阁,2016/1/13
罗湖,缤纷时代家园A栋,2016/1/13
罗湖,新银座C栋,2016/1/13
罗湖,城市天地广场C座,2016/1/13
罗湖,金色年华家园3座,2016/1/13
福田,园岭新村34栋,2016/1/13
福田,台湾花园大厦东座,2016/1/13
福田,下步庙南区15栋,2016/1/13
福田,莲花北50栋,2016/1/13
福田,众孚新村1栋,2016/1/13
福田,景田南23栋,2016/1/13
福田,鹏盛村8栋,2016/1/13
福田,吉莲大厦1栋,2016/1/13
福田,新洲花园大厦B座,2016/1/13
福田,鹏盛村高层公寓2栋,2016/1/13
福田,锦文阁,2016/1/13
福田,福涛东园,2016/1/13
福田,玉丰楼B栋,2016/1/13
福田,黄埔雅苑翠悠园3A-6栋,2016/1/13
福田,皇庭居,2016/1/13
福田,梅林一村1栋,2016/1/13
福田,建鑫苑A栋,2016/1/13
福田,金地海景花园D区26栋,2016/1/13
福田,皇达东方雅苑4栋,2016/1/13
福田,嘉隆星苑A栋,2016/1/13
福田,申汇基合正逸园A栋,2016/1/13
福田,通业大厦3号楼,2016/1/13
福田,风临左岸名苑C栋,2016/1/13
福田,港中旅花园9栋,2016/1/13
福田,星河国际花园D1座,2016/1/13
福田,金色假日名苑,2016/1/13
福田,侨福大厦,2016/1/13
福田,桑达雅苑,2016/1/13
南山,紫竹园住宅楼25栋,2016/1/13
南山,紫竹园住宅楼22栋,2016/1/13
南山,紫竹园住宅楼7栋,2016/1/13
南山,紫竹园住宅楼5栋,2016/1/13
南山,荔枝苑3栋,2016/1/13
南山,愉康花园13栋,2016/1/13
南山,光华街13栋,2016/1/13
南山,荔苑住宅区6栋,2016/1/13
南山,松坪山住宅楼6栋,2016/1/13
南山,松坪山住宅楼37栋,2016/1/13
南山,海明阁,2016/1/13
南山,惠中名苑C栋（古风庭）,2016/1/13
南山,惠中名苑D栋（华风庭）,2016/1/13
南山,马家龙大新工业村16号楼,2016/1/13
南山,浪琴屿花园第11单元,2016/1/13
南山,汇宾广场汇明阁,2016/1/13
南山,万象新园倚天阁（A栋）,2016/1/13
南山,四达大厦,2016/1/13
南山,四达大厦,2016/1/13
南山,瑞景华庭,2016/1/13
南山,一辉花园一期1栋,2016/1/13
南山,鼎太风华社区B栋,2016/1/13
南山,苏豪名厦,2016/1/13
南山,前海明珠,2016/1/13
南山,金盛苑,2016/1/13
南山,侨苑（二期）,2016/1/13
南山,桃源村94栋,2016/1/13
南山,新一代大厦,2016/1/13
南山,现代城华庭2栋,2016/1/13
南山,英达.钰龙园D栋,2016/1/13
南山,鼎太风华社区一栋,2016/1/13
南山,中爱花园公寓,2016/1/13
南山,郁金香家园4栋B座,2016/1/13
宝安,新安市场,2016/1/13
宝安,泰华大厦一栋,2016/1/13
宝安,综合宿舍楼一栋,2016/1/13
宝安,弘雅花园二期四栋,2016/1/13
宝安,潜龙花园十栋,2016/1/13
宝安,西乡物业商住大厦一栋,2016/1/13
宝安,泰华豪园二栋,2016/1/13
宝安,三十六区八号楼,2016/1/13
宝安,弘雅花园(四期)雅兰亭4号楼,2016/1/13
宝安,丰华苑一栋,2016/1/13
宝安,福中福花园6栋,2016/1/13
宝安,宝城花园丁栋,2016/1/13
宝安,富通蟠龙居D栋,2016/1/13
宝安,天骄世家1栋,2016/1/13
宝安,天骄世家8栋,2016/1/13
宝安,海湾明珠花园一期3栋,2016/1/13
宝安,桃源居14区E栋,2016/1/13
宝安,大益广场1栋,2016/1/13
宝安,大益广场2栋,2016/1/13
宝安,桃源居13区7栋,2016/1/13
宝安,海湾明珠花园二期9栋,2016/1/13
宝安,富通*丽沙花都A栋,2016/1/13
宝安,世外桃源19栋,2016/1/13
宝安,新阳丽舍1栋,2016/1/13
宝安,桃源居12区12栋,2016/1/13
宝安,兴华花园6栋,2016/1/13
宝安,书香门第名苑15栋,2016/1/13
宝安,美丽AAA花园1栋,2016/1/13
宝安,天悦龙庭B栋,2016/1/13
宝安,鸿隆广场1栋,2016/1/13
宝安,碧海富通城B栋,2016/1/13
宝安,绿海名居3号楼,2016/1/13
宝安,君逸世家花园1栋,2016/1/13
宝安,集信名城1栋,2016/1/13
宝安,香缇雅苑1＃楼,2016/1/13
宝安,西城丰和家园1栋,2016/1/13
宝安,宝安海滨广场(三期)1栋,2016/1/13
宝安,深业*新岸线15栋,2016/1/13
宝安,碧海富通城11栋,2016/1/13
宝安,湾上六座花园6栋,2016/1/13
宝安,锦明花园1栋,2016/1/13
宝安,兴达华府1栋,2016/1/13
龙岗,龙富花园B7栋,2016/1/13
龙岗,碧湖花园DF栋,2016/1/13
龙岗,丽湖花园3栋湖峰阁,2016/1/13
龙岗,丽湖花园3栋湖峰阁,2016/1/13
龙岗,国展苑五号楼（国耀台）,2016/1/13
龙岗,盛龙花园12栋,2016/1/13
龙岗,四季花城紫荆苑10栋,2016/1/13
龙岗,东方半岛花园B区1栋,2016/1/13
龙岗,中海怡翠山庄31栋,2016/1/13
龙岗,桂芳园1栋(兰花阁),2016/1/13
龙岗,康达尔花园3栋,2016/1/13
龙岗,布吉广场,2016/1/13
龙岗,万隆苑A栋,2016/1/13
龙岗,龙珠花园明珠苑3栋,2016/1/13
龙岗,国展苑1号楼,2016/1/13
龙岗,丽廷豪苑,2016/1/13
龙岗,雅景苑二期4栋,2016/1/13
龙岗,桂芳园六期24栋,2016/1/13
龙岗,理想家园2栋,2016/1/13
龙岗,水晶之城商业C段,2016/1/13
龙岗,可园一期2号楼,2016/1/13
龙岗,理想家园6栋,2016/1/13
龙岗,怡美山庄12栋,2016/1/13
龙岗,可园二期7号楼,2016/1/13
龙岗,水晶之城四期38栋,2016/1/13
龙岗,泽润华庭A栋,2016/1/13
龙岗,百合星城(二期)5-7号楼,2016/1/13
龙岗,百合星城(二期)5-7号楼,2016/1/13
龙岗,水岸新都2号楼,2016/1/13
龙岗,月朗苑5栋,2016/1/13
龙岗,可园(五期)14号楼,2016/1/13
龙岗,万科城（二区）29号楼,2016/1/13
龙岗,可园(六期)16号楼,2016/1/13
龙岗,可园(六期)16号楼,2016/1/13
龙岗,榭丽花园三期,2016/1/13
龙岗,天健.现代城花园5栋,2016/1/13
龙岗,东方盛世花园D栋,2016/1/13
龙岗,锦龙名苑2号楼,2016/1/13
龙岗,茗萃园二期7号楼,2016/1/13
龙岗,千林山居I区32号楼,2016/1/13
龙岗,公园大地花园六期19栋,2016/1/13
龙岗,鸿润豪苑,2016/1/13
盐田,商贸商住楼,2016/1/13
盐田,蓝田壹站华苑,2016/1/13
盐田,东海丽景花园5栋,2016/1/13
盐田,新世界倚山花园住宅A7栋,2016/1/13
南山,中信红树湾花城3栋,2016/1/13
福田,花好园A-1座,2016/1/13
福田,韵动家园C座,2016/1/13
福田,韵动家园C座,2016/1/13
罗湖,东门天地大厦D座,2016/1/13
南山,前海天朗风清家园B栋天华园,2016/1/13
福田,缔梦园三期B座,2016/1/13
福田,御景华城花园6栋,2016/1/13
福田,宏轩大厦,2016/1/13
福田,嘉麟豪庭C座,2016/1/13
南山,星海名城五期1单元,2016/1/13
南山,星海名城五期3单元,2016/1/13
南山,星海名城五期4单元,2016/1/13
罗湖,笋岗大厦,2016/1/13
福田,香山美树苑5栋,2016/1/13
福田,香山美树苑5栋,2016/1/13
罗湖,天越翔园,2016/1/13
盐田,万科东海岸社区云山居208栋,2016/1/13
福田,南光名仕苑,2016/1/13
福田,自由港湾公寓C栋,2016/1/13
福田,自由港湾公寓C栋,2016/1/13
福田,福源花园,2016/1/13
福田,福源花园,2016/1/13
南山,中信红树湾花城17栋,2016/1/13
罗湖,供电南苑1栋,2016/1/13
罗湖,汇泰大厦B栋,2016/1/13
罗湖,汇泰大厦B栋,2016/1/13
罗湖,百仕达东郡广场4号楼,2016/1/13
盐田,万科东海岸社区（二区）A段23#楼（海逸居82号）,2016/1/13
南山,南光城市花园1栋,2016/1/13
南山,雷圳碧榕湾海景花园1栋,2016/1/13
龙岗,康达尔蝴蝶堡2栋,2016/1/13
龙岗,乐安居大酒店（公寓部分）,2016/1/13
宝安,招商澜园2#,2016/1/13
龙岗,振业城四、五期5-1栋,2016/1/13
龙岗,上品雅园4栋,2016/1/13
宝安,熙龙湾花园（N10区）4栋,2016/1/13
宝安,财富港大厦,2016/1/13
福田,景源华庭B栋,2016/1/13
宝安,花乡家园,2016/1/13
宝安,花乡家园,2016/1/13
宝安,花乡家园,2016/1/13
宝安,花乡家园,2016/1/13
宝安,玉湖湾花园1栋,2016/1/13
宝安,熙元山院52栋,2016/1/13
龙岗,中海康城花园（二期）27栋,2016/1/13
龙岗,中海康城花园D区12栋,2016/1/13
龙岗,海轩广场1-3座,2016/1/13
宝安,凤凰花苑1栋,2016/1/13
宝安,水榭春天花园（三期）8-12#楼,2016/1/13
宝安,水榭春天花园（三期）8-12#楼,2016/1/13
宝安,水榭春天花园（三期）8-12#楼,2016/1/13
宝安,水榭春天花园（三期）8-12#楼,2016/1/13
龙岗,大都汇大厦,2016/1/13
龙岗,首创八意府2栋,2016/1/13
宝安,万科金色领域花园（一期）2栋,2016/1/13
南山,绿海湾花园,2016/1/13
福田,嘉葆润金座家园（二期）,2016/1/13
南山,阳光海滨花园,2016/1/13
盐田,海川阁,2016/1/13
宝安,招商果岭花园6栋,2016/1/13
宝安,招商果岭花园6栋,2016/1/13
龙岗,千林山居Ⅱ区38#楼,2016/1/13
龙岗,首创八意府7栋,2016/1/13
龙岗,首创八意府8栋,2016/1/13
龙岗,非凡空间阁,2016/1/13
龙岗,悦城花园三期21栋,2016/1/13
宝安,西城雅筑花苑,2016/1/13
宝安,西城雅筑花苑,2016/1/13
宝安,香格丽湾园4栋,2016/1/13
盐田,泊郡雅苑,2016/1/13
盐田,泊郡雅苑,2016/1/13
龙岗,文峰华庭2栋,2016/1/13
福田,香蜜苑3栋,2016/1/13
龙岗,荷康花园4栋,2016/1/13
宝安,金亨利首府1栋,2016/1/13
龙岗,全盛御景湾花园,2016/1/13
宝安,润恒尚园2栋,2016/1/13
龙岗,保利上城花园4栋,2016/1/13
宝安,懿花园C2栋,2016/1/13
罗湖,金城大厦3座,2016/1/14
罗湖,高嘉花园高贤楼10栋,2016/1/14
罗湖,粤海花园芙蓉阁,2016/1/14
罗湖,愉天小区1栋,2016/1/14
罗湖,通发花园1栋,2016/1/14
罗湖,峰景台大厦3栋,2016/1/14
罗湖,华丽园北座,2016/1/14
罗湖,畔山花园2栋,2016/1/14
罗湖,兴芙楼1栋,2016/1/14
罗湖,长丰苑逸华阁(A栋),2016/1/14
罗湖,百仕达花园二期19栋,2016/1/14
罗湖,水库市场综合楼,2016/1/14
罗湖,芳庭苑B栋,2016/1/14
罗湖,太阳新城3栋,2016/1/14
罗湖,华清园C栋,2016/1/14
罗湖,彩世界家园5栋,2016/1/14
罗湖,龙兴大厦,2016/1/14
罗湖,百仕达花园三期5栋,2016/1/14
罗湖,耀华楼,2016/1/14
罗湖,今日家园明青轩,2016/1/14
罗湖,八达商城,2016/1/14
罗湖,银湖国际会议中心A11栋玫瑰阁,2016/1/14
罗湖,美荔园,2016/1/14
罗湖,旺业豪苑金业阁,2016/1/14
罗湖,金鼎大厦B栋,2016/1/14
罗湖,阳光天地家园B座明星阁,2016/1/14
罗湖,翠锦苑,2016/1/14
罗湖,崇德雍翠华府御翠阁,2016/1/14
罗湖,东方都会大厦B座,2016/1/14
福田,华明楼,2016/1/14
福田,华茂苑5栋,2016/1/14
福田,益田村55栋,2016/1/14
福田,锦文阁,2016/1/14
福田,绅宝花园,2016/1/14
福田,华安园,2016/1/14
福田,景鹏大厦,2016/1/14
福田,皇御苑A区1-4栋,2016/1/14
福田,皇御苑A区1-4栋,2016/1/14
福田,康欣园(A、B栋),2016/1/14
福田,御庭园,2016/1/14
福田,彩天名苑,2016/1/14
福田,绿景新苑2栋,2016/1/14
福田,鸿景湾名苑,2016/1/14
福田,梅林一村67栋,2016/1/14
福田,梅林一村94栋,2016/1/14
福田,益田村104栋,2016/1/14
福田,都会100大厦金都,2016/1/14
福田,金地海景花园D区26栋,2016/1/14
福田,揽翠阁,2016/1/14
福田,彩田居,2016/1/14
福田,港中旅花园19栋,2016/1/14
福田,擎天华庭华庭阁,2016/1/14
福田,玮鹏花园6号楼,2016/1/14
福田,金港豪庭F座,2016/1/14
福田,福民佳园2号楼,2016/1/14
福田,缇香名苑7栋,2016/1/14
福田,园岭新村红岭中学1栋,2016/1/14
南山,荟芳园银桦阁B栋,2016/1/14
南山,F1栋,2016/1/14
南山,枕荔楼,2016/1/14
南山,南油生活B区24栋,2016/1/14
南山,水湾头B区住宅楼9栋,2016/1/14
南山,福海苑3栋,2016/1/14
南山,万象新园倚天阁（A栋）,2016/1/14
南山,蔚蓝海岸社区二期28栋,2016/1/14
南山,龙辉花园33栋,2016/1/14
南山,蔚蓝海岸社区二期21栋,2016/1/14
南山,蔚蓝海岸社区二期23栋,2016/1/14
南山,阳光棕榈园7栋,2016/1/14
南山,海印长城小区一期,2016/1/14
南山,南海玫瑰花园1栋,2016/1/14
南山,金海岸大厦,2016/1/14
南山,桃源村90栋,2016/1/14
南山,中润大厦,2016/1/14
南山,绿海名都3栋,2016/1/14
南山,丽岛茗园C栋,2016/1/14
南山,润城花园2号楼,2016/1/14
南山,鼎太风华社区一栋,2016/1/14
南山,南国丽城花园6栋,2016/1/14
南山,科苑学里揽翠居6栋,2016/1/14
南山,悠然天地家园8栋,2016/1/14
宝安,翠湖花园七栋,2016/1/14
宝安,综合楼一栋,2016/1/14
宝安,龙腾花园龙富楼,2016/1/14
宝安,贤基大厦一栋,2016/1/14
宝安,海乐花园十三栋,2016/1/14
宝安,花园新村B栋,2016/1/14
宝安,富怡花园一栋,2016/1/14
宝安,39区统建楼11栋,2016/1/14
宝安,福侨花园16栋,2016/1/14
宝安,天源大厦,2016/1/14
宝安,金侨花园13栋,2016/1/14
宝安,湖景居一栋,2016/1/14
宝安,碧涛居3、4、5号楼,2016/1/14
宝安,富瑰园C栋,2016/1/14
宝安,风和日丽花园A栋,2016/1/14
宝安,威文大厦1栋,2016/1/14
宝安,富通蟠龙居A栋,2016/1/14
宝安,丽景城11栋,2016/1/14
宝安,梅花新园1栋,2016/1/14
宝安,理想居1栋,2016/1/14
宝安,丽景城6栋,2016/1/14
宝安,苹果园2栋,2016/1/14
宝安,富通*丽沙花都A栋,2016/1/14
宝安,鸿景园1栋,2016/1/14
宝安,鸿景园2栋,2016/1/14
宝安,白金酒店公寓1栋,2016/1/14
宝安,金域豪庭6栋,2016/1/14
宝安,桃源居14区1栋,2016/1/14
宝安,西城上筑花园1栋,2016/1/14
宝安,西城上筑花园1栋,2016/1/14
宝安,桃源盛景园1栋,2016/1/14
宝安,桃源盛景园4栋,2016/1/14
宝安,西城上筑花园3栋,2016/1/14
宝安,圣淘沙骏园9栋,2016/1/14
宝安,中航格澜阳光花园3栋,2016/1/14
宝安,碧海富通城A栋,2016/1/14
宝安,金地梅陇镇花园一期2栋,2016/1/14
宝安,金地梅陇镇花园一期5栋,2016/1/14
宝安,君逸世家花园1栋,2016/1/14
宝安,香缇雅苑4＃楼,2016/1/14
宝安,宏发领域花园6栋,2016/1/14
宝安,宝安海滨广场(三期)1栋,2016/1/14
宝安,碧海富通城7栋,2016/1/14
宝安,兴达华府1栋,2016/1/14
宝安,中海西岸华府（南区）3栋,2016/1/14
宝安,碧海富通城14栋,2016/1/14
龙岗,长龙新村商住楼3栋,2016/1/14
龙岗,布吉兴业花园5栋,2016/1/14
龙岗,茂业城怡德楼,2016/1/14
龙岗,德福花园德福中心,2016/1/14
龙岗,茂业城怡康楼,2016/1/14
龙岗,茂业城怡德楼,2016/1/14
龙岗,深圳名城国际广场,2016/1/14
龙岗,吉信大厦,2016/1/14
龙岗,龙珠花园明珠苑9栋,2016/1/14
龙岗,天健花园9、10、11栋,2016/1/14
罗湖,龙园山庄23栋,2016/1/14
龙岗,四季花城米兰苑10栋,2016/1/14
龙岗,国展苑七号楼（国安台）,2016/1/14
龙岗,国展苑八号楼（国荣台）,2016/1/14
罗湖,翡翠园2栋,2016/1/14
龙岗,吉星花园1栋,2016/1/14
龙岗,中海怡翠山庄24栋,2016/1/14
龙岗,中城康桥花园A6栋,2016/1/14
龙岗,桂芳园2栋(莲花阁),2016/1/14
龙岗,布吉广场,2016/1/14
龙岗,中兆花园6栋(美庭轩),2016/1/14
龙岗,碧湖玫瑰园13栋,2016/1/14
龙岗,康达尔花园16-18栋,2016/1/14
龙岗,星光之约花园5栋,2016/1/14
龙岗,中城康桥花园J栋,2016/1/14
龙岗,桂芳园16栋(瑞香阁),2016/1/14
龙岗,信义假日名城博雅园5栋,2016/1/14
龙岗,南景豪庭,2016/1/14
龙岗,水晶之城7栋,2016/1/14
龙岗,中房怡乐花园9栋,2016/1/14
龙岗,丽廷豪苑,2016/1/14
龙岗,叠翠新峰花园3号楼,2016/1/14
龙岗,大世纪水山缘二期9栋,2016/1/14
龙岗,阳光广场A、C栋,2016/1/14
龙岗,创富时代名苑,2016/1/14
龙岗,怡美山庄9栋,2016/1/14
龙岗,商住楼,2016/1/14
龙岗,可园三期9号楼,2016/1/14
龙岗,怡康家园A栋,2016/1/14
龙岗,信义锦绣花园1号楼,2016/1/14
龙岗,奥林华府3号楼,2016/1/14
龙岗,富民阁,2016/1/14
龙岗,富民阁,2016/1/14
龙岗,旭景佳园（二期）5、6栋,2016/1/14
龙岗,阳光花园18栋,2016/1/14
龙岗,悦城花园(二期)16号楼,2016/1/14
龙岗,鸿基花园三期3栋,2016/1/14
龙岗,鸿基花园三期3栋,2016/1/14
龙岗,鸿基花园三期2栋,2016/1/14
龙岗,慢城三期8号楼,2016/1/14
龙岗,颐景峰苑,2016/1/14
龙岗,依山郡花园（三期）28栋,2016/1/14
龙岗,依山郡花园（三期）27栋,2016/1/14
龙岗,中海康城花园A区1-3栋,2016/1/14
罗湖,依仙湖居C栋,2016/1/14
福田,花好园B-2座,2016/1/14
福田,缔梦园三期B座,2016/1/14
福田,盛世鹏程花园2号楼,2016/1/14
南山,广博星海华庭A栋,2016/1/14
南山,星海名城五期2单元,2016/1/14
南山,友邻公寓A栋,2016/1/14
罗湖,鸿翔花园6座,2016/1/14
罗湖,笋岗大厦,2016/1/14
福田,新洲骏皇嘉园,2016/1/14
罗湖,泊林花园3栋,2016/1/14
南山,信和自由广场2栋,2016/1/14
南山,半岛城邦花园一期3栋,2016/1/14
罗湖,风格名苑A栋,2016/1/14
福田,美晨苑美富阁,2016/1/14
南山,深意综合楼,2016/1/14
罗湖,湖馨苑,2016/1/14
福田,庆福园,2016/1/14
南山,香榭峰景苑,2016/1/14
罗湖,东方.尊峪花园逸涛阁,2016/1/14
福田,名津广场1栋,2016/1/14
南山,映月湾花园2号楼,2016/1/14
盐田,中海半山溪谷花园2栋,2016/1/14
南山,诺德假日花园7号楼,2016/1/14
南山,雷圳碧榕湾海景花园4栋,2016/1/14
盐田,沙头角检验检疫局住宅楼A栋,2016/1/14
宝安,书香门第上河坊广场1栋,2016/1/14
罗湖,安业馨园B栋,2016/1/14
宝安,宝田雅苑,2016/1/14
宝安,华滨大厦1栋,2016/1/14
宝安,畔山御景花园8栋,2016/1/14
宝安,畔山御景花园8栋,2016/1/14
南山,中海阳光玫瑰园4栋,2016/1/14
龙岗,振业峦山谷花园（一期）12栋,2016/1/14
南山,万豪御景苑2栋,2016/1/14
南山,万豪御景苑2栋,2016/1/14
福田,皇御苑C区B地块20栋,2016/1/14
福田,皇御苑C区B地块20栋,2016/1/14
福田,皇御苑C区B地块20栋,2016/1/14
龙岗,泽洋园,2016/1/14
宝安,万科金域华府（南地块）Ⅱ期5栋,2016/1/14
宝安,高发西岸花园3栋,2016/1/14
宝安,高发西岸花园3栋,2016/1/14
罗湖,凤凰印象花园,2016/1/14
罗湖,凤凰印象花园,2016/1/14
罗湖,凤凰印象花园,2016/1/14
罗湖,凤凰印象花园,2016/1/14
罗湖,凤凰印象花园,2016/1/14
罗湖,凤凰印象花园,2016/1/14
罗湖,凤凰印象花园,2016/1/14
宝安,华海雅苑,2016/1/14
龙岗,怡龙枫景园2、5、6号楼,2016/1/14
宝安,玉湖湾花园1栋,2016/1/14
宝安,熙元山院53栋,2016/1/14
宝安,潜龙曼海宁花园（南区）2栋,2016/1/14
龙岗,慢城四期4栋,2016/1/14
罗湖,华盛君荟名庭,2016/1/14
宝安,中粮鸿云花园1栋,2016/1/14
宝安,招商观园28栋,2016/1/14
龙岗,深业紫麟山花园H3栋,2016/1/14
宝安,凤凰花苑1栋,2016/1/14
南山,官龙名苑,2016/1/14
福田,雅福居A栋,2016/1/14
南山,绿海湾花园,2016/1/14
南山,绿海湾花园,2016/1/14
南山,泛海拉菲花园（二期）1栋,2016/1/14
宝安,海雅广场1栋,2016/1/14
南山,阳光海滨花园,2016/1/14
龙岗,十二橡树庄园（二期）L组团,2016/1/14
南山,雍景湾花园6栋,2016/1/14
南山,湾厦泰福苑,2016/1/14
龙岗,熙和园1栋,2016/1/14
宝安,华盛新沙荟名庭（一期）1栋,2016/1/14
宝安,湾美花园7#楼,2016/1/14
宝安,湾美花园8#楼,2016/1/14
宝安,幸福海岸11栋,2016/1/14
龙岗,信义御城豪园5栋,2016/1/14
龙岗,信义御城豪园5栋,2016/1/14
龙岗,信义御城豪园5栋,2016/1/14
盐田,泊郡雅苑,2016/1/14
罗湖,合正荣悦府二期5栋,2016/1/14
龙岗,东城中心花园,2016/1/14
宝安,万科翡丽郡花园5栋,2016/1/14
宝安,领航里程花园15栋,2016/1/14
宝安,领航里程花园2栋,2016/1/14
龙岗,文峰华庭5栋,2016/1/14
龙岗,荷康花园4栋,2016/1/14
龙岗,公园里花园二期2栋,2016/1/14
龙岗,公园里花园二期2栋,2016/1/14
南山,栖游家园2号楼,2016/1/14
南山,翡翠海岸花园,2016/1/14
宝安,莱蒙春天花园（A818-0444）1栋,2016/1/14
龙岗,悦澜山花园,2016/1/14
宝安,润恒尚园2栋,2016/1/14
