和平里花园II期,2014/11/13,15-Nov,宝安,民治办事处和平路,37,4143,102914488,24842
和平里花园II期,2014/11/13,15-Oct,宝安,民治办事处和平路,12,1422,36659391,25773
和平里花园II期,2014/11/13,15-Sep,宝安,民治办事处和平路,24,2476,62090279,25073
和平里花园II期,2014/11/13,15-Aug,宝安,民治办事处和平路,23,2559,68545030,26787
和平里花园II期,2014/11/13,15-Jul,宝安,民治办事处和平路,40,5470,144661197,26444
和平里花园II期,2014/11/13,15-Jun,宝安,民治办事处和平路,116,14741,382884104,25974
和平里花园II期,2014/11/13,15-May,宝安,民治办事处和平路,38,4853,132821670,27370
和平里花园II期,2014/11/13,15-Apr,宝安,民治办事处和平路,89,9412,240456426,25548
和平里花园II期,2014/11/13,15-Mar,宝安,民治办事处和平路,124,13387,334214797,24965
和平里花园II期,2014/11/13,15-Feb,宝安,民治办事处和平路,89,8794,217385412,24719
和平里花园II期,2014/11/13,15-Jan,宝安,民治办事处和平路,193,19085,496824345,26033
和平里花园II期,2014/11/13,14-Dec,宝安,民治办事处和平路,4,465,12447732,26767
合正荣悦府,2012/10/10,14-May,罗湖,文锦中路东北侧,2,244,7413522,30386
合正荣悦府,2012/10/10,14-Apr,罗湖,文锦中路东北侧,4,698,27915085,39979
合正荣悦府,2012/10/10,14-Mar,罗湖,文锦中路东北侧,10,1883,73390755,38972
合正荣悦府,2012/10/10,14-Feb,罗湖,文锦中路东北侧,10,1254,46714068,37254
合正荣悦府,2012/10/10,13-Dec,罗湖,文锦中路东北侧,10,847,26822943,31654
合正荣悦府,2012/10/10,13-Nov,罗湖,文锦中路东北侧,6,1158,50620072,43708
合正荣悦府,2012/10/10,13-Oct,罗湖,文锦中路东北侧,9,1597,62882752,39366
合正荣悦府,2012/10/10,13-Sep,罗湖,文锦中路东北侧,3,560,22764912,40618
合正荣悦府,2012/10/10,13-Aug,罗湖,文锦中路东北侧,33,6514,272249652,41797
合正荣悦府,2012/10/10,13-Jul,罗湖,文锦中路东北侧,7,784,25283012,32239
合正荣悦府,2012/10/10,13-Jun,罗湖,文锦中路东北侧,28,4618,167405912,36249
合正荣悦府,2012/10/10,13-May,罗湖,文锦中路东北侧,24,3740,135777571,36301
合正荣悦府,2012/10/10,13-Apr,罗湖,文锦中路东北侧,123,17142,587707859,34285
合正荣悦府,2012/10/10,13-Mar,罗湖,文锦中路东北侧,27,2438,73704718,30233
合正荣悦府,2012/10/10,13-Feb,罗湖,文锦中路东北侧,11,1129,33730514,29876
合正荣悦府,2012/10/10,13-Jan,罗湖,文锦中路东北侧,47,4779,151788205,31764
河岸轩,2014/12/3,15-Oct,龙岗,龙岗镇盛平村,1,50,790942,15956
河岸轩,2014/12/3,15-Sep,龙岗,龙岗镇盛平村,2,151,2161381,14314
河岸轩,2014/12/3,15-Aug,龙岗,龙岗镇盛平村,11,724,10916032,15072
河岸轩,2014/12/3,15-Jul,龙岗,龙岗镇盛平村,30,1629,25161042,15446
河岸轩,2014/12/3,15-Jun,龙岗,龙岗镇盛平村,14,888,13377526,15071
河岸轩,2014/12/3,15-May,龙岗,龙岗镇盛平村,11,735,10609782,14428
河岸轩,2014/12/3,15-Apr,龙岗,龙岗镇盛平村,2,97,1425792,14720
河岸轩,2014/12/3,15-Mar,龙岗,龙岗镇盛平村,12,801,11654702,14542
河岸轩,2014/12/3,15-Feb,龙岗,龙岗镇盛平村,3,184,2655069,14434
河岸轩,2014/12/3,15-Jan,龙岗,龙岗镇盛平村,7,511,7523450,14716
横岗花半里雅筑,2012/9/28,13-Jan,龙岗,龙岗区横岗街道,5,439,4957054,11288
恒裕滨城花园（二期）,2015/10/13,15-Dec,南山,后海滨路和招商东路交汇处,89,11073,1101935975,99516
恒裕滨城花园（二期）,2015/10/13,15-Nov,南山,后海滨路和招商东路交汇处,72,9383,926521391,98746
恒裕滨城花园（一期）,2013/9/7,15-Feb,南山,后海滨路和招商东路交汇处,2,147,5100000,34666
恒裕滨城花园（一期）,2013/9/7,14-Dec,南山,后海滨路和招商东路交汇处,4,320,12856121,40179
恒裕滨城花园（一期）,2013/9/7,14-Nov,南山,后海滨路和招商东路交汇处,2,247,11959896,48399
恒裕滨城花园（一期）,2013/9/7,14-Sep,南山,后海滨路和招商东路交汇处,6,648,27255103,42075
恒裕滨城花园（一期）,2013/9/7,14-Aug,南山,后海滨路和招商东路交汇处,22,2016,78456078,38918
恒裕滨城花园（一期）,2013/9/7,14-Jul,南山,后海滨路和招商东路交汇处,10,1103,48110697,43616
恒裕滨城花园（一期）,2013/9/7,14-Jun,南山,后海滨路和招商东路交汇处,4,422,20501258,48533
恒裕滨城花园（一期）,2013/9/7,14-May,南山,后海滨路和招商东路交汇处,10,1013,47498762,46885
恒裕滨城花园（一期）,2013/9/7,14-Apr,南山,后海滨路和招商东路交汇处,25,2479,109279079,44091
恒裕滨城花园（一期）,2013/9/7,14-Mar,南山,后海滨路和招商东路交汇处,28,2809,127420610,45358
恒裕滨城花园（一期）,2013/9/7,14-Feb,南山,后海滨路和招商东路交汇处,59,5580,262569100,47052
恒裕滨城花园（一期）,2013/9/7,14-Jan,南山,后海滨路和招商东路交汇处,38,4236,206940250.2,48858
恒裕滨城花园（一期）,2013/9/7,13-Dec,南山,后海滨路和招商东路交汇处,57,5549,263769572,47535
恒裕滨城花园（一期）,2013/9/7,13-Nov,南山,后海滨路和招商东路交汇处,61,6738,330498769,49051
恒裕滨城花园（一期）,2013/9/7,13-Oct,南山,后海滨路和招商东路交汇处,17,1754,85925329,48988
虹湾花园,2014/10/29,15-Dec,福田,北环大道北侧,8,1082,60153278,55608
虹湾花园,2014/10/29,15-Nov,福田,北环大道北侧,16,1981,105754297,53378
虹湾花园,2014/10/29,15-Oct,福田,北环大道北侧,23,2740,151538267,55312
虹湾花园,2014/10/29,15-Sep,福田,北环大道北侧,15,1821,89497908,49141
虹湾花园,2014/10/29,15-Aug,福田,北环大道北侧,70,8975,470705738,52448
虹湾花园,2014/10/29,15-Jul,福田,北环大道北侧,114,13748,705244130,51299
虹湾花园,2014/10/29,15-Jun,福田,北环大道北侧,135,14947,722002557,48305
虹湾花园,2014/10/29,15-May,福田,北环大道北侧,38,3758,178431628,47483
虹湾花园,2014/10/29,15-Apr,福田,北环大道北侧,25,2649,119973425,45290
虹湾花园,2014/10/29,15-Mar,福田,北环大道北侧,32,3251,141616607,43566
虹湾花园,2014/10/29,15-Feb,福田,北环大道北侧,11,1236,52847801,42749
虹湾花园,2014/10/29,15-Jan,福田,北环大道北侧,18,1738,71403284,41073
虹湾花园,2014/10/29,14-Dec,福田,北环大道北侧,106,10450,421823200,40366
虹湾花园,2014/10/29,14-Nov,福田,北环大道北侧,30,4124,180134438,43680
鸿威鸿景华庭,2013/7/4,14-Dec,龙岗,龙岗区龙城街道,6,462,5925480,12823
鸿威鸿景华庭,2013/11/20,14-Dec,龙岗,龙岗区龙城街道,12,845,11150841,13194
鸿威鸿景华庭,2013/7/4,14-Nov,龙岗,龙岗区龙城街道,50,4254,56559854,13294
鸿威鸿景华庭,2013/11/20,14-Oct,龙岗,龙岗区龙城街道,7,720,14768800,20507
鸿威鸿景华庭,2013/7/4,14-Sep,龙岗,龙岗区龙城街道,16,1684,23934241,14210
鸿威鸿景华庭,2013/7/4,14-Aug,龙岗,龙岗区龙城街道,16,1362,20370297,14961
鸿威鸿景华庭,2013/7/4,14-Jul,龙岗,龙岗区龙城街道,22,1926,29298814,15216
鸿威鸿景华庭,2013/7/4,14-Jun,龙岗,龙岗区龙城街道,29,2536,40095472,15808
鸿威鸿景华庭,2013/7/4,14-May,龙岗,龙岗区龙城街道,23,1906,28568334,14991
鸿威鸿景华庭,2013/7/4,14-Apr,龙岗,龙岗区龙城街道,15,1636,23072735,14106
鸿威鸿景华庭,2013/7/4,14-Mar,龙岗,龙岗区龙城街道,10,822,12327036,15005
鸿威鸿景华庭,2013/7/4,14-Feb,龙岗,龙岗区龙城街道,35,3054,46303475,15164
鸿威鸿景华庭,2013/7/4,14-Jan,龙岗,龙岗区龙城街道,70,6265,100908975,16107
鸿威鸿景华庭,2013/7/4,13-Dec,龙岗,龙岗区龙城街道,28,2340,35181094,15037
鸿威鸿景华庭,2013/7/4,13-Nov,龙岗,龙岗区龙城街道,55,4987,73923170,14824
鸿威鸿景华庭,2013/7/4,13-Oct,龙岗,龙岗区龙城街道,60,5298,79805630,15064
鸿威鸿景华庭,2013/7/4,13-Sep,龙岗,龙岗区龙城街道,64,5605,85259444,15212
鸿威鸿景华庭,2013/7/4,13-Aug,龙岗,龙岗区龙城街道,26,2372,35736682,15065
宏发嘉域花园二期,2015/4/28,15-Oct,宝安,光明新区公明办事处松白路以南，福前路以北，马田路以西,1,90,1711820,19069
宏发嘉域花园二期,2015/4/28,15-Sep,宝安,光明新区公明办事处松白路以南，福前路以北，马田路以西,1,89,1563035,17647
宏发嘉域花园二期,2015/4/28,15-Aug,宝安,光明新区公明办事处松白路以南，福前路以北，马田路以西,13,1147,21095475,18390
宏发嘉域花园二期,2015/4/28,15-Jul,宝安,光明新区公明办事处松白路以南，福前路以北，马田路以西,187,16472,300681803,18254
宏发嘉域花园二期,2015/4/28,15-Jun,宝安,光明新区公明办事处松白路以南，福前路以北，马田路以西,67,5912,107540588,18191
宏发嘉域花园一期,2015/3/11,15-Dec,宝安,光明新区公明办事处松白路与马田路交汇处,7,826,15296399,18520
宏发嘉域花园一期,2015/3/11,15-Nov,宝安,光明新区公明办事处松白路与马田路交汇处,7,1021,20206280,19791
宏发嘉域花园一期,2015/3/11,15-Oct,宝安,光明新区公明办事处松白路与马田路交汇处,22,3370,66096318,19614
宏发嘉域花园一期,2015/3/11,15-Sep,宝安,光明新区公明办事处松白路与马田路交汇处,20,3039,57854244,19037
宏发嘉域花园一期,2015/3/11,15-Aug,宝安,光明新区公明办事处松白路与马田路交汇处,30,3880,69562282,17929
宏发嘉域花园一期,2015/3/11,15-Jul,宝安,光明新区公明办事处松白路与马田路交汇处,126,15000,249651172,16644
宏发嘉域花园一期,2015/3/11,15-Jun,宝安,光明新区公明办事处松白路与马田路交汇处,57,5918,96992736,16390
宏发嘉域花园一期,2015/3/11,15-May,宝安,光明新区公明办事处松白路与马田路交汇处,321,29622,489045994,16509
宏发君域花园,2012/10/26,13-Oct,宝安,宝安区松岗街道,26,3395,51431817,15151
宏发君域花园,2012/10/26,13-Sep,宝安,宝安区松岗街道,37,3313,47335833,14287
宏发君域花园,2012/10/26,13-Aug,宝安,宝安区松岗街道,17,2032,28499865,14022
宏发君域花园,2012/10/26,13-Jun,宝安,宝安区松岗街道,28,2695,37238455,13816
宏发君域花园,2012/10/26,13-May,宝安,宝安区松岗街道,43,3918,52178901,13318
宏发君域花园,2012/10/26,13-Apr,宝安,宝安区松岗街道,38,3568,45810459,12839
宏发君域花园,2012/10/26,13-Mar,宝安,宝安区松岗街道,35,3222,40643549,12613
宏发君域花园,2012/10/26,13-Feb,宝安,宝安区松岗街道,29,2593,30540696,11777
宏发君域花园,2012/10/26,13-Jan,宝安,宝安区松岗街道,130,10963,125737912,11470
宏发上域花园,2011/12/8,13-Mar,宝安,光明新区公明街道办事处民生路南面兴发路西面,1,174,2520549,14515
宏发上域花园,2012/7/6,13-Mar,宝安,光明新区公明街道办事处民生路南面兴发路西面,8,534,8328967,15591
宏发上域花园,2012/7/6,13-Feb,宝安,光明新区公明街道办事处民生路南面兴发路西面,9,503,7388333,14675
宏发上域花园,2011/12/8,13-Jan,宝安,光明新区公明街道办事处民生路南面兴发路西面,2,225,2771303,12340
宏发上域花园,2012/7/6,13-Jan,宝安,光明新区公明街道办事处民生路南面兴发路西面,71,4174,63044715,15104
宏发世纪花园（A712-0638）,2015/9/9,15-Dec,宝安,宝安区石岩街道,201,19185,629489027,32812
宏发世纪花园（A712-0638）,2015/9/9,15-Nov,宝安,宝安区石岩街道,133,12652,407395377,32199
宏发世纪花园（A712-0638）,2015/9/9,15-Oct,宝安,宝安区石岩街道,197,18226,577356738,31677
后海理想雅园,2013/6/26,14-Jun,南山,南山区招商东路,2,271,12507191,46149
后海理想雅园,2013/6/26,14-May,南山,南山区招商东路,3,360,16693671,46329
后海理想雅园,2013/6/26,14-Feb,南山,南山区招商东路,4,727,31704679,43605
后海理想雅园,2013/6/26,14-Jan,南山,南山区招商东路,9,1080,42814060,39636
后海理想雅园,2013/6/26,13-Nov,南山,南山区招商东路,20,2525,102676617,40665
后海理想雅园,2013/6/26,13-Oct,南山,南山区招商东路,26,3246,133603928,41163
后海理想雅园,2013/6/26,13-Sep,南山,南山区招商东路,104,10759,417673792,38820
后海理想雅园,2013/6/26,13-Aug,南山,南山区招商东路,70,6796,257360304,37872
后海理想雅园,2013/6/26,13-Jul,南山,南山区招商东路,25,2231,80908895,36271
花半里清湖花园,2011/8/30,13-Jan,宝安,宝安区龙华街道清华东路与大和路交汇处,2,167,2210000,13237
华联城市全景花园,2015/9/30,15-Dec,宝安,宝安区新安街道,67,4973,265447715,53380
华联城市全景花园,2015/9/30,15-Nov,宝安,宝安区新安街道,154,11303,585231126,51776
华润城润府（二期）,2014/11/28,15-Dec,南山,新世界豪园路与铜鼓路交汇处,1,89,3977467,44796
华润城润府（二期）,2014/11/28,15-Aug,南山,新世界豪园路与铜鼓路交汇处,8,698,32722497,46876
华润城润府（二期）,2014/11/28,15-Jul,南山,新世界豪园路与铜鼓路交汇处,5,436,19299479,44228
华润城润府（二期）,2014/11/28,15-Jun,南山,新世界豪园路与铜鼓路交汇处,4,354,16875298,47724
华润城润府（二期）,2014/11/28,15-May,南山,新世界豪园路与铜鼓路交汇处,4,354,15762005,44494
华润城润府（二期）,2014/11/28,15-Apr,南山,新世界豪园路与铜鼓路交汇处,66,5716,263742489,46139
华润城润府（二期）,2014/11/28,15-Mar,南山,新世界豪园路与铜鼓路交汇处,121,10464,481276170,45992
华润城润府（二期）,2014/11/28,15-Feb,南山,新世界豪园路与铜鼓路交汇处,28,2423,109268130,45101
华润城润府（二期）,2014/11/28,15-Jan,南山,新世界豪园路与铜鼓路交汇处,276,23862,1093188379,45813
华润城润府（二期）,2014/11/28,14-Dec,南山,新世界豪园路与铜鼓路交汇处,76,6587,304153776,46178
华润城润府（三、四期）,2015/6/18,15-Dec,南山,新世界豪园路与铜鼓路交汇处,2,176,10387055,59125
华润城润府（三、四期）,2015/6/18,15-Nov,南山,新世界豪园路与铜鼓路交汇处,2,301,17653488,58572
华润城润府（三、四期）,2015/6/18,15-Oct,南山,新世界豪园路与铜鼓路交汇处,7,852,49572568,58217
华润城润府（三、四期）,2015/6/18,15-Sep,南山,新世界豪园路与铜鼓路交汇处,117,12210,735139272,60206
华润城润府（三、四期）,2015/6/18,15-Aug,南山,新世界豪园路与铜鼓路交汇处,363,40884,2454383572,60032
华润城润府（三、四期）,2015/6/18,15-Jul,南山,新世界豪园路与铜鼓路交汇处,152,16603,1003769778,60457
华润城润府（一期）,2014/10/9,15-Aug,南山,铜鼓路与新世界豪园路交汇处,3,267,11661886,43750
华润城润府（一期）,2014/10/9,15-Jul,南山,铜鼓路与新世界豪园路交汇处,8,704,31267904,44417
华润城润府（一期）,2014/10/9,15-Jun,南山,铜鼓路与新世界豪园路交汇处,3,267,12471626,46763
华润城润府（一期）,2014/10/9,15-May,南山,铜鼓路与新世界豪园路交汇处,2,172,6914753,40279
华润城润府（一期）,2014/10/9,15-Apr,南山,铜鼓路与新世界豪园路交汇处,27,2368,102208362,43166
华润城润府（一期）,2014/10/9,15-Mar,南山,铜鼓路与新世界豪园路交汇处,25,2178,94164268,43230
华润城润府（一期）,2014/10/9,15-Feb,南山,铜鼓路与新世界豪园路交汇处,11,959,42755238,44563
华润城润府（一期）,2014/10/9,15-Jan,南山,铜鼓路与新世界豪园路交汇处,7,616,27633449,44849
华润城润府（一期）,2014/10/9,14-Dec,南山,铜鼓路与新世界豪园路交汇处,17,1480,65099054,43998
华润城润府（一期）,2014/10/9,14-Nov,南山,铜鼓路与新世界豪园路交汇处,254,21923,938492315,42808
华润城润府（一期）,2014/10/9,14-Oct,南山,铜鼓路与新世界豪园路交汇处,25,2209,101535117,45958
华润城润府二期(一区),2015/10/16,15-Dec,南山,铜鼓路东面科发路北面,32,4288,306648901,71517
华润城润府二期(一区),2015/10/16,15-Nov,南山,铜鼓路东面科发路北面,420,51185,3633435117,70986
华润城润府二期(一区),2015/10/16,15-Oct,南山,铜鼓路东面科发路北面,6,823,56274733,68344
华盛峰荟名庭（一期）,2015/7/31,15-Dec,宝安,龙华新区泗黎路与悦兴路交汇处,3,261,7026353,26955
华盛峰荟名庭（一期）,2015/7/31,15-Nov,宝安,龙华新区泗黎路与悦兴路交汇处,24,2089,56590853,27086
华盛峰荟名庭（一期）,2015/7/31,15-Sep,宝安,龙华新区泗黎路与悦兴路交汇处,214,18517,494952430,26730
华盛盛荟名庭,2013/12/19,15-Apr,宝安,宝安区新安街道,7,659,16436051,24936
华盛盛荟名庭,2013/12/19,15-Mar,宝安,宝安区新安街道,5,478,11680487,24420
华盛盛荟名庭,2013/12/19,15-Jan,宝安,宝安区新安街道,3,252,6300506,25048
华盛盛荟名庭,2013/12/19,14-Dec,宝安,宝安区新安街道,9,1054,29190427,27685
华盛盛荟名庭,2013/12/19,14-Nov,宝安,宝安区新安街道,24,3038,84924706,27958
华盛盛荟名庭,2013/12/19,14-Oct,宝安,宝安区新安街道,9,870,23291054,26772
华盛盛荟名庭,2013/12/19,14-Aug,宝安,宝安区新安街道,5,405,10146367,25022
华盛盛荟名庭,2013/12/19,14-Jul,宝安,宝安区新安街道,19,1549,38897232,25116
华盛盛荟名庭,2013/12/19,14-Jun,宝安,宝安区新安街道,19,1761,47151630,26775
华盛盛荟名庭,2013/12/19,14-May,宝安,宝安区新安街道,75,6105,153338136,25117
华盛盛荟名庭,2013/12/19,14-Apr,宝安,宝安区新安街道,15,1203,30208810,25118
华盛盛荟名庭,2013/12/19,14-Mar,宝安,宝安区新安街道,198,16949,431582602,25463
华盛盛荟名庭,2013/12/19,14-Feb,宝安,宝安区新安街道,80,6892,188870381,27405
华盛新沙荟名庭（二期）,2014/9/28,15-May,宝安,宝安区沙井街道,3,267,4984740,18681
华盛新沙荟名庭（二期）,2014/9/28,15-Apr,宝安,宝安区沙井街道,3,376,7064137,18784
华盛新沙荟名庭（二期）,2014/9/28,15-Mar,宝安,宝安区沙井街道,4,465,9065478,19506
华盛新沙荟名庭（二期）,2014/9/28,15-Feb,宝安,宝安区沙井街道,19,2246,44847066,19972
华盛新沙荟名庭（二期）,2014/9/28,15-Jan,宝安,宝安区沙井街道,45,4962,95041748,19155
华盛新沙荟名庭（二期）,2014/9/28,14-Dec,宝安,宝安区沙井街道,341,35035,645397908,18421
华盛新沙荟名庭（二期）,2014/9/28,14-Nov,宝安,宝安区沙井街道,295,28316,483460727,17074
华盛新沙荟名庭（二期）,2014/9/28,14-Oct,宝安,宝安区沙井街道,350,33057,559330810,16920
华业玫瑰四季馨园一期,2014/7/28,15-Aug,宝安,龙华新区民治街道新区大道与人民路南路交汇处,1,133,3564306,26838
华业玫瑰四季馨园一期,2014/7/28,15-Jun,宝安,龙华新区民治街道新区大道与人民路南路交汇处,5,492,12848018,26088
华业玫瑰四季馨园一期,2014/7/28,15-May,宝安,龙华新区民治街道新区大道与人民路南路交汇处,5,440,11421019,25944
华业玫瑰四季馨园一期,2014/7/28,15-Apr,宝安,龙华新区民治街道新区大道与人民路南路交汇处,16,1500,38688626,25796
华业玫瑰四季馨园一期,2014/7/28,15-Mar,宝安,龙华新区民治街道新区大道与人民路南路交汇处,80,7341,187240479,25507
华业玫瑰四季馨园一期,2014/7/28,15-Feb,宝安,龙华新区民治街道新区大道与人民路南路交汇处,1,78,1925344,24814
华业玫瑰四季馨园一期,2014/7/28,15-Jan,宝安,龙华新区民治街道新区大道与人民路南路交汇处,72,6103,153492276,25151
华业玫瑰四季馨园一期,2014/7/28,14-Dec,宝安,龙华新区民治街道新区大道与人民路南路交汇处,59,5359,134273970,25054
华业玫瑰四季馨园一期,2014/7/28,14-Nov,宝安,龙华新区民治街道新区大道与人民路南路交汇处,233,19742,480553589,24342
华业玫瑰四季馨园一期,2014/7/28,14-Oct,宝安,龙华新区民治街道新区大道与人民路南路交汇处,336,28763,697122279,24237
华业玫瑰四季馨园一期,2014/7/28,14-Sep,宝安,龙华新区民治街道新区大道与人民路南路交汇处,500,43059,1052396317,24441
怀德峰景南园,2015/12/10,15-Dec,宝安,宝安区福永街道,52,5120,215199187,42035
怀德广场,2014/12/11,15-Dec,宝安,福永街道,67,7282,268414651,36859
怀德广场,2014/12/11,15-Nov,宝安,福永街道,49,4719,168287699,35659
怀德广场,2014/12/11,15-Oct,宝安,福永街道,41,3925,130979098,33367
怀德广场,2014/12/11,15-Sep,宝安,福永街道,43,4015,129978193,32370
怀德广场,2014/12/11,15-Aug,宝安,福永街道,70,6342,202921774,31994
怀德广场,2014/12/11,15-Jul,宝安,福永街道,51,4565,137056123,30023
怀德广场,2014/12/11,15-Jun,宝安,福永街道,47,4415,108565907,24589
怀德广场,2014/12/11,15-May,宝安,福永街道,76,7333,173868268,23710
怀德广场,2014/12/11,15-Apr,宝安,福永街道,55,5217,119077299,22826
怀德广场,2014/12/11,15-Mar,宝安,福永街道,223,21171,480907719,22715
怀德广场,2014/12/11,15-Jan,宝安,福永街道,248,23734,537699797,22655
汇龙湾花园,2013/4/8,14-Jul,宝安,民治街道民宝路与民塘路交汇处,2,152,3481743,22950
汇龙湾花园,2013/4/8,14-Jun,宝安,民治街道民宝路与民塘路交汇处,1,104,2605005,25002
汇龙湾花园,2013/4/8,14-Apr,宝安,民治街道民宝路与民塘路交汇处,2,134,3021564,22573
汇龙湾花园,2013/4/8,14-Mar,宝安,民治街道民宝路与民塘路交汇处,11,886,21252754,23995
汇龙湾花园,2013/4/8,14-Feb,宝安,民治街道民宝路与民塘路交汇处,7,598,14270878,23880
汇龙湾花园,2013/4/8,13-Dec,宝安,民治街道民宝路与民塘路交汇处,7,704,17450091,24786
汇龙湾花园,2013/4/8,13-Nov,宝安,民治街道民宝路与民塘路交汇处,17,1495,36242646,24246
汇龙湾花园,2012/12/19,13-Oct,宝安,民治街道民宝路与民塘路交汇处,1,89,2074215,23235
汇龙湾花园,2013/4/8,13-Oct,宝安,民治街道民宝路与民塘路交汇处,10,945,23504660,24881
汇龙湾花园,2013/4/8,13-Sep,宝安,民治街道民宝路与民塘路交汇处,39,3523,85059394,24145
汇龙湾花园,2012/12/19,13-Aug,宝安,民治街道民宝路与民塘路交汇处,2,207,4217735,20425
汇龙湾花园,2013/4/8,13-Aug,宝安,民治街道民宝路与民塘路交汇处,44,3730,88784694,23801
汇龙湾花园,2013/4/8,13-Jul,宝安,民治街道民宝路与民塘路交汇处,42,3673,88360752,24056
汇龙湾花园,2012/12/19,13-Jun,宝安,民治街道民宝路与民塘路交汇处,2,234,5228917,22371
汇龙湾花园,2013/4/8,13-Jun,宝安,民治街道民宝路与民塘路交汇处,119,9726,224726346,23106
汇龙湾花园,2012/12/19,13-May,宝安,民治街道民宝路与民塘路交汇处,2,208,4274122,20570
汇龙湾花园,2013/4/8,13-May,宝安,民治街道民宝路与民塘路交汇处,191,17875,422417339,23632
汇龙湾花园,2012/12/19,13-Feb,宝安,民治街道民宝路与民塘路交汇处,5,457,9107280,19931
汇龙湾花园,2012/12/19,13-Jan,宝安,民治街道民宝路与民塘路交汇处,196,18197,360827580,19829
吉祥龙花园,2014/12/23,15-Dec,南山,科苑南路与工业七路交汇处,14,3124,280190566,89696
吉祥龙花园,2014/12/23,15-Sep,南山,科苑南路与工业七路交汇处,3,668,54528569,81580
吉祥龙花园,2014/12/23,15-Aug,南山,科苑南路与工业七路交汇处,3,526,34125789,64827
吉祥龙花园,2014/12/23,15-Jul,南山,科苑南路与工业七路交汇处,5,883,71781086,81315
吉祥龙花园,2014/12/23,15-May,南山,科苑南路与工业七路交汇处,21,2573,178897127,69538
吉祥龙花园,2014/12/23,15-Apr,南山,科苑南路与工业七路交汇处,22,2654,165445291,62329
吉祥龙花园,2014/12/23,15-Mar,南山,科苑南路与工业七路交汇处,24,2836,174029342,61369
吉祥龙花园,2014/12/23,15-Feb,南山,科苑南路与工业七路交汇处,29,3539,211099514,59646
吉祥龙花园,2014/12/23,15-Jan,南山,科苑南路与工业七路交汇处,55,5950,352564158,59258
嘉宏湾花园二期,2012/10/10,14-Aug,龙岗,坪山新区丹梓大道南侧,1,122,2412902,19856
嘉宏湾花园二期,2013/3/28,14-Aug,龙岗,坪山新区丹梓大道南侧,3,462,7230500,15648
嘉宏湾花园二期,2013/6/6,14-Aug,龙岗,坪山新区丹梓大道南侧,1,159,2503141,15704
嘉宏湾花园二期,2013/3/28,14-Jul,龙岗,坪山新区丹梓大道南侧,2,123,1380291,11189
嘉宏湾花园二期,2012/5/17,14-Jun,龙岗,坪山新区丹梓大道南侧,2,125,1328588,10650
嘉宏湾花园二期,2013/6/6,14-Jun,龙岗,坪山新区丹梓大道南侧,2,173,2328947,13443
嘉宏湾花园二期,2012/10/10,14-May,龙岗,坪山新区丹梓大道南侧,2,303,5869738,19380
嘉宏湾花园二期,2013/6/6,14-May,龙岗,坪山新区丹梓大道南侧,1,115,1390297,12078
嘉宏湾花园二期,2013/3/28,14-Apr,龙岗,坪山新区丹梓大道南侧,5,292,3409440,11658
嘉宏湾花园二期,2013/3/28,14-Mar,龙岗,坪山新区丹梓大道南侧,7,429,5000691,11660
嘉宏湾花园二期,2012/10/10,14-Feb,龙岗,坪山新区丹梓大道南侧,1,77,763780,9873
嘉宏湾花园二期,2012/5/17,14-Jan,龙岗,坪山新区丹梓大道南侧,1,87,934283,10750
嘉宏湾花园二期,2013/3/28,14-Jan,龙岗,坪山新区丹梓大道南侧,6,374,4362937,11652
嘉宏湾花园二期,2013/6/6,14-Jan,龙岗,坪山新区丹梓大道南侧,1,86,1244100,14500
嘉宏湾花园二期,2012/6/14,13-Dec,龙岗,坪山新区丹梓大道南侧,1,87,1016873,11739
嘉宏湾花园二期,2012/10/10,13-Dec,龙岗,坪山新区丹梓大道南侧,5,449,5286560,11769
嘉宏湾花园二期,2013/3/28,13-Dec,龙岗,坪山新区丹梓大道南侧,71,5792,80495331,13897
嘉宏湾花园二期,2013/6/6,13-Dec,龙岗,坪山新区丹梓大道南侧,8,1202,18656871,15515
嘉宏湾花园二期,2012/10/10,13-Nov,龙岗,坪山新区丹梓大道南侧,1,159,2000000,12549
嘉宏湾花园二期,2013/3/28,13-Nov,龙岗,坪山新区丹梓大道南侧,29,1747,19896382,11387
嘉宏湾花园二期,2013/6/6,13-Nov,龙岗,坪山新区丹梓大道南侧,6,514,7247225,14087
嘉宏湾花园二期,2013/3/28,13-Oct,龙岗,坪山新区丹梓大道南侧,12,784,8926625,11387
嘉宏湾花园二期,2012/10/10,13-Sep,龙岗,坪山新区丹梓大道南侧,5,606,8418591,13890
嘉宏湾花园二期,2013/3/28,13-Sep,龙岗,坪山新区丹梓大道南侧,55,4695,60686277,12927
嘉宏湾花园二期,2013/6/6,13-Sep,龙岗,坪山新区丹梓大道南侧,32,2926,40614942,13882
嘉宏湾花园二期,2013/3/28,13-Aug,龙岗,坪山新区丹梓大道南侧,6,410,4276666,10426
嘉宏湾花园二期,2013/6/6,13-Aug,龙岗,坪山新区丹梓大道南侧,6,489,6080391,12446
嘉宏湾花园二期,2013/3/28,13-Jul,龙岗,坪山新区丹梓大道南侧,21,1324,13959671,10546
嘉宏湾花园二期,2013/6/6,13-Jul,龙岗,坪山新区丹梓大道南侧,86,7288,92760887,12728
嘉宏湾花园二期,2013/3/28,13-Jun,龙岗,坪山新区丹梓大道南侧,19,1670,21456392,12848
